doc_id,neighbor,cosine_similarity,rank,neighbor_corpus,neighbor_book,neighbor_chapter,neighbor_section,neighbor_macro_genre
BOC_1833__Book_of_Commandments_1,DC_1835__001__section_1,0.972365772382578,1,DC,Doctrine and Covenants,1,Section 1,Modern_Revelation
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_52,0.9600759192023502,2,BOC,Book of Commandments,52,BOC_52,Modern_Revelation
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_29,0.9563892131074355,3,BOC,Book of Commandments,29,BOC_29,Modern_Revelation
BOC_1833__Book_of_Commandments_1,DC_1835__027__section_29,0.955245254724238,4,DC,Doctrine and Covenants,29,Section 29,Modern_Revelation
BOC_1833__Book_of_Commandments_1,BOM_1830__2_Nephi_25,0.9382389879891845,5,BOM,2 Nephi,25,MP-3,BOM
BOC_1833__Book_of_Commandments_1,BOM_1830__Helaman_15,0.9351175015315049,6,BOM,Helaman,15,MP-1,BOM
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_62,0.9301940832280368,7,BOC,Book of Commandments,62,BOC_62,Modern_Revelation
BOC_1833__Book_of_Commandments_1,DC_1835__031__section_33,0.9272805090144824,8,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_1,DC_1835__025__section_27,0.9259019555924924,9,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_1,BOM_1830__3_Nephi_21,0.9240178725823742,10,BOM,3 Nephi,21,MP-2,BOM
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_48,0.9230371339110728,11,BOC,Book of Commandments,48,BOC_48,Modern_Revelation
BOC_1833__Book_of_Commandments_1,KJV__Jeremiah_19,0.9217583321118061,12,KJV,Jeremiah,19,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_35,0.9212404825136993,13,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_1,BOM_1830__1_Nephi_19,0.9166750692572362,14,BOM,1 Nephi,19,MP-3,BOM
BOC_1833__Book_of_Commandments_1,BOM_1830__Ether_4,0.9146332455028633,15,BOM,Ether,4,MP-2,BOM
BOC_1833__Book_of_Commandments_1,BOM_1830__3_Nephi_27,0.9142140563147855,16,BOM,3 Nephi,27,MP-2,BOM
BOC_1833__Book_of_Commandments_1,BOM_1830__3_Nephi_16,0.9137490919752681,17,BOM,3 Nephi,16,MP-2,BOM
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_40,0.9120700555861855,18,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_1,BOM_1830__Mosiah_3,0.9096623218928029,19,BOM,Mosiah,3,MP-1,BOM
BOC_1833__Book_of_Commandments_1,BOM_1830__Helaman_14,0.9096605214329568,20,BOM,Helaman,14,MP-1,BOM
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_12,0.9608836628183449,1,BOC,Book of Commandments,12,BOC_12,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_5,0.9479906136568028,2,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_15,0.9424338300544767,3,BOC,Book of Commandments,15,BOC_15,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_40,0.9374491409891412,4,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_9,0.931727208307275,5,BOC,Book of Commandments,9,BOC_9,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_35,0.9317108423400325,6,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_10,DC_1835__004__section_5,0.9305288937124694,7,DC,Doctrine and Covenants,5,Section 5,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_58,0.9283647482484529,8,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_10,DC_1835__090__section_95,0.9277804344283344,9,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_41,0.9271433118133257,10,BOC,Book of Commandments,41,BOC_41,Modern_Revelation
BOC_1833__Book_of_Commandments_10,DC_1835__031__section_33,0.9270957831088313,11,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_11,0.9260219006046995,12,BOC,Book of Commandments,11,BOC_11,Modern_Revelation
BOC_1833__Book_of_Commandments_10,DC_1835__027__section_29,0.9253020531862968,13,DC,Doctrine and Covenants,29,Section 29,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOM_1830__3_Nephi_21,0.9251979861613773,14,BOM,3 Nephi,21,MP-2,BOM
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_53,0.9246243047097464,15,BOC,Book of Commandments,53,BOC_53,Modern_Revelation
BOC_1833__Book_of_Commandments_10,DC_1835__105__sections_120-121-122-123-124,0.9241230653443284,16,DC,Doctrine and Covenants,120,Sections 120-121-122-123-124,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_62,0.9233206388649806,17,BOC,Book of Commandments,62,BOC_62,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOM_1830__3_Nephi_27,0.9217378288019153,18,BOM,3 Nephi,27,MP-2,BOM
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_48,0.9205581721809442,19,BOC,Book of Commandments,48,BOC_48,Modern_Revelation
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_29,0.9199951817622237,20,BOC,Book of Commandments,29,BOC_29,Modern_Revelation
BOC_1833__Book_of_Commandments_11,DC_1835__011__section_12,0.9571340831050412,1,DC,Doctrine and Covenants,12,Section 12,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_10,0.9260219006046995,2,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_12,0.9219501207019525,3,BOC,Book of Commandments,12,BOC_12,Modern_Revelation
BOC_1833__Book_of_Commandments_11,DC_1835__047__section_49,0.9114848835930541,4,DC,Doctrine and Covenants,49,Section 49,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_53,0.9091188176755662,5,BOC,Book of Commandments,53,BOC_53,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_15,0.9076761768024696,6,BOC,Book of Commandments,15,BOC_15,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_35,0.9010427159564883,7,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_38,0.9005642253579922,8,BOC,Book of Commandments,38,BOC_38,Modern_Revelation
BOC_1833__Book_of_Commandments_11,DC_1835__034__section_36,0.9005561846041572,9,DC,Doctrine and Covenants,36,Section 36,Modern_Revelation
BOC_1833__Book_of_Commandments_11,DC_1835__100__section_105,0.8991634572823969,10,DC,Doctrine and Covenants,105,Section 105,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOM_1830__Alma_54,0.8986403793343247,11,BOM,Alma,54,MP-1,BOM
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_41,0.8971969315210637,12,BOC,Book of Commandments,41,BOC_41,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_9,0.8969736995837848,13,BOC,Book of Commandments,9,BOC_9,Modern_Revelation
BOC_1833__Book_of_Commandments_11,DC_1835__075__sections_77-78,0.8961215552670715,14,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_11,DC_1835__031__section_33,0.8960533692435521,15,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_5,0.8949928739064594,16,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_11,BOM_1830__Helaman_14,0.8942553767531026,17,BOM,Helaman,14,MP-1,BOM
BOC_1833__Book_of_Commandments_11,DC_1835__079__section_82,0.89319429848652,18,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_11,KJV__Jeremiah_7,0.8890216684066581,19,KJV,Jeremiah,7,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_58,0.8886628044653911,20,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_10,0.9608836628183449,1,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__012__sections_13-14,0.9351275672423529,2,DC,Doctrine and Covenants,13,Sections 13-14,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_40,0.9245959081771459,3,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_57,0.9231979491726345,4,BOC,Book of Commandments,57,BOC_57,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_35,0.9228289413161385,5,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_11,0.9219501207019525,6,BOC,Book of Commandments,11,BOC_11,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_38,0.9195780451062765,7,BOC,Book of Commandments,38,BOC_38,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__031__section_33,0.9195563434418256,8,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__034__section_36,0.9195354036597491,9,DC,Doctrine and Covenants,36,Section 36,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__075__sections_77-78,0.9180836638105863,10,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_5,0.9158789875517247,11,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_15,0.9154333743318936,12,BOC,Book of Commandments,15,BOC_15,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_58,0.9120649005042265,13,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_36,0.9078114806272323,14,BOC,Book of Commandments,36,BOC_36,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__004__section_5,0.9071683155482185,15,DC,Doctrine and Covenants,5,Section 5,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__019__section_21,0.9069601846830981,16,DC,Doctrine and Covenants,21,Section 21,Modern_Revelation
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_52,0.906205769586533,17,BOC,Book of Commandments,52,BOC_52,Modern_Revelation
BOC_1833__Book_of_Commandments_12,DC_1835__054__section_56,0.9060963692329405,18,DC,Doctrine and Covenants,56,Section 56,Modern_Revelation
BOC_1833__Book_of_Commandments_12,KJV__Jeremiah_42,0.9059050363008427,19,KJV,Jeremiah,42,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_12,DC_1835__032__section_34,0.9057586499068024,20,DC,Doctrine and Covenants,34,Section 34,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_14,0.9999991127669283,1,BOC,Book of Commandments,14,BOC_14,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__014__section_16,0.9573168144815023,2,DC,Doctrine and Covenants,16,Section 16,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__013__section_15,0.9571962971251305,3,DC,Doctrine and Covenants,15,Section 15,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__075__sections_77-78,0.8993088907207841,4,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__079__section_82,0.8931733880976693,5,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__101__section_106,0.8866910201936665,6,DC,Doctrine and Covenants,106,Section 106,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_22,0.8798878874031902,7,BOC,Book of Commandments,22,BOC_22,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__025__section_27,0.8786834674975409,8,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__019__section_21,0.8773724777253523,9,DC,Doctrine and Covenants,21,Section 21,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_36,0.8757185752908692,10,BOC,Book of Commandments,36,BOC_36,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__090__section_95,0.8750770833268471,11,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_35,0.8712691514810248,12,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_10,0.8710002299526591,13,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__007__section_8,0.8680690897150537,14,DC,Doctrine and Covenants,8,Section 8,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_57,0.8676145972530687,15,BOC,Book of Commandments,57,BOC_57,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOM_1830__Alma_54,0.8668803263121654,16,BOM,Alma,54,MP-1,BOM
BOC_1833__Book_of_Commandments_13,DC_1835__100__section_105,0.8665452023337017,17,DC,Doctrine and Covenants,105,Section 105,Modern_Revelation
BOC_1833__Book_of_Commandments_13,DC_1835__084__section_89,0.8662118770189116,18,DC,Doctrine and Covenants,89,Section 89,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_40,0.8658985065879451,19,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_49,0.8656739337370403,20,BOC,Book of Commandments,49,BOC_49,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_13,0.9999991127669283,1,BOC,Book of Commandments,13,BOC_13,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__014__section_16,0.9572650568695024,2,DC,Doctrine and Covenants,16,Section 16,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__013__section_15,0.9571432158096957,3,DC,Doctrine and Covenants,15,Section 15,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__075__sections_77-78,0.8993460087377303,4,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__079__section_82,0.8931467997920765,5,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__101__section_106,0.8866980340567436,6,DC,Doctrine and Covenants,106,Section 106,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_22,0.8799722109163749,7,BOC,Book of Commandments,22,BOC_22,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__025__section_27,0.8788873176500063,8,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__019__section_21,0.8774586183871478,9,DC,Doctrine and Covenants,21,Section 21,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_36,0.8757984686241078,10,BOC,Book of Commandments,36,BOC_36,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__090__section_95,0.8750761200041104,11,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_35,0.8713826731283997,12,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_10,0.8710241055688811,13,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__007__section_8,0.8680230817331699,14,DC,Doctrine and Covenants,8,Section 8,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_57,0.867622942397607,15,BOC,Book of Commandments,57,BOC_57,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOM_1830__Alma_54,0.8669090633210064,16,BOM,Alma,54,MP-1,BOM
BOC_1833__Book_of_Commandments_14,DC_1835__100__section_105,0.8665520082453577,17,DC,Doctrine and Covenants,105,Section 105,Modern_Revelation
BOC_1833__Book_of_Commandments_14,DC_1835__084__section_89,0.8662124644688388,18,DC,Doctrine and Covenants,89,Section 89,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_40,0.8659442800763318,19,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_49,0.8657559605416236,20,BOC,Book of Commandments,49,BOC_49,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__016__section_18,0.985074350566233,1,DC,Doctrine and Covenants,18,Section 18,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__017__section_19,0.985074350566233,2,DC,Doctrine and Covenants,19,Section 19,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_53,0.9583007919766207,3,BOC,Book of Commandments,53,BOC_53,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__075__sections_77-78,0.9463318152549179,4,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_58,0.9426784792924603,5,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_10,0.9424338300544767,6,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_62,0.9410529830324537,7,BOC,Book of Commandments,62,BOC_62,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_5,0.9379228047693199,8,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_64,0.9353627663775802,9,BOC,Book of Commandments,64,BOC_64,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__004__section_5,0.9337528564660378,10,DC,Doctrine and Covenants,5,Section 5,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_40,0.93084339112125,11,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__099__section_104,0.9304686519517992,12,DC,Doctrine and Covenants,104,Section 104,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__100__section_105,0.9283045119367611,13,DC,Doctrine and Covenants,105,Section 105,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__090__section_95,0.9268758019019355,14,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__054__section_56,0.9261438617678405,15,DC,Doctrine and Covenants,56,Section 56,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__027__section_29,0.9253670040866765,16,DC,Doctrine and Covenants,29,Section 29,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOM_1830__3_Nephi_27,0.9248199432025064,17,BOM,3 Nephi,27,MP-2,BOM
BOC_1833__Book_of_Commandments_15,DC_1835__059__section_61,0.9243733862037647,18,DC,Doctrine and Covenants,61,Section 61,Modern_Revelation
BOC_1833__Book_of_Commandments_15,DC_1835__036__section_38,0.9243017073702666,19,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_15,BOM_1830__Jacob_2,0.9239579189543676,20,BOM,Jacob,2,MP-3,BOM
BOC_1833__Book_of_Commandments_16,DC_1835__079__section_82,0.9382345669116603,1,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_5,0.9345500890166005,2,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_61,0.9332956403706056,3,BOC,Book of Commandments,61,BOC_61,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__036__section_38,0.9299518456043236,4,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__058__section_60,0.9288465970577343,5,DC,Doctrine and Covenants,60,Section 60,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__054__section_56,0.925358533828408,6,DC,Doctrine and Covenants,56,Section 56,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_41,0.9251890255302181,7,BOC,Book of Commandments,41,BOC_41,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__088__section_93,0.9251632015621498,8,DC,Doctrine and Covenants,93,Section 93,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__098__section_103,0.924874594704453,9,DC,Doctrine and Covenants,103,Section 103,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOM_1830__Mosiah_13,0.924718554539721,10,BOM,Mosiah,13,MP-1,BOM
BOC_1833__Book_of_Commandments_16,DC_1835__075__sections_77-78,0.9239171552374154,11,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__059__section_61,0.9219314903047096,12,DC,Doctrine and Covenants,61,Section 61,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_37,0.9217950589828053,13,BOC,Book of Commandments,37,BOC_37,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__107__section_128,0.9204952179895816,14,DC,Doctrine and Covenants,128,Section 128,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__033__section_35,0.9196897760340137,15,DC,Doctrine and Covenants,35,Section 35,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_57,0.9189829233229764,16,BOC,Book of Commandments,57,BOC_57,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__099__section_104,0.9185188068246676,17,DC,Doctrine and Covenants,104,Section 104,Modern_Revelation
BOC_1833__Book_of_Commandments_16,BOM_1830__2_Nephi_9,0.9184219856300017,18,BOM,2 Nephi,9,MP-3,BOM
BOC_1833__Book_of_Commandments_16,DC_1835__016__section_18,0.917104941991453,19,DC,Doctrine and Covenants,18,Section 18,Modern_Revelation
BOC_1833__Book_of_Commandments_16,DC_1835__017__section_19,0.917104941991453,20,DC,Doctrine and Covenants,19,Section 19,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Psalms_88,0.8828986550476244,1,KJV,Psalms,88,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_17,DC_1835__021__section_23,0.8697793142221916,2,DC,Doctrine and Covenants,23,Section 23,Modern_Revelation
BOC_1833__Book_of_Commandments_17,DC_1835__087__section_92,0.8578337470870339,3,DC,Doctrine and Covenants,92,Section 92,Modern_Revelation
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_20,0.8430008825390122,4,BOC,Book of Commandments,20,BOC_20,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Isaiah_58,0.832136810166922,5,KJV,Isaiah,58,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_17,DC_1835__051__section_53,0.830095155997437,6,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Psalms_52,0.8229317986649278,7,KJV,Psalms,52,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_17,KJV__Job_22,0.8204585863970374,8,KJV,Job,22,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_30,0.8197977118041757,9,BOC,Book of Commandments,30,BOC_30,Modern_Revelation
BOC_1833__Book_of_Commandments_17,DC_1835__073__section_75,0.8179410837069505,10,DC,Doctrine and Covenants,75,Section 75,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Job_11,0.8119509153838314,11,KJV,Job,11,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_19,0.8109666268609906,12,BOC,Book of Commandments,19,BOC_19,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Job_8,0.8070773939515935,13,KJV,Job,8,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_17,BOM_1830__Mosiah_12,0.8068946848173465,14,BOM,Mosiah,12,MP-1,BOM
BOC_1833__Book_of_Commandments_17,KJV__Jeremiah_22,0.805926388979853,15,KJV,Jeremiah,22,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_17,KJV__Jeremiah_4,0.8044655609153532,16,KJV,Jeremiah,4,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_26,0.8040471160572344,17,BOC,Book of Commandments,26,BOC_26,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Jeremiah_3,0.8031652668902111,18,KJV,Jeremiah,3,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_17,DC_1835__026__section_28,0.8030352037394405,19,DC,Doctrine and Covenants,28,Section 28,Modern_Revelation
BOC_1833__Book_of_Commandments_17,KJV__Hosea_14,0.8029148684486466,20,KJV,Hosea,14,Hosea,Prophetic
BOC_1833__Book_of_Commandments_18,DC_1835__021__section_23,0.9248166038335345,1,DC,Doctrine and Covenants,23,Section 23,Modern_Revelation
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_20,0.8863306406966784,2,BOC,Book of Commandments,20,BOC_20,Modern_Revelation
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_19,0.8519552004124897,3,BOC,Book of Commandments,19,BOC_19,Modern_Revelation
BOC_1833__Book_of_Commandments_18,KJV__Psalms_90,0.8048930748322368,4,KJV,Psalms,90,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,KJV__Proverbs_24,0.8042208483152739,5,KJV,Proverbs,24,Proverbs,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,KJV__Psalms_108,0.8019920486928478,6,KJV,Psalms,108,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,KJV__2 Samuel_9,0.8018014177315758,7,KJV,2 Samuel,9,2 Samuel,Narrative
BOC_1833__Book_of_Commandments_18,KJV__Psalms_8,0.7998202283104061,8,KJV,Psalms,8,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,DC_1835__023__section_25,0.7987677653685458,9,DC,Doctrine and Covenants,25,Section 25,Modern_Revelation
