doc_id_1,doc_id_2,distance,author_1,short_name_1,author_2,short_name_2,comparison_type,author_pair
OC-14,SR-19,12.898024649306423,Oliver Cowdery,OC-14,Sidney Rigdon,SR-19,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-19,18.830862370111166,Oliver Cowdery,OC-15,Sidney Rigdon,SR-19,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-19,14.102680863211447,Oliver Cowdery,OC-16,Sidney Rigdon,SR-19,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-19,15.595875102414801,Sidney Rigdon,SR-1,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-10,SR-19,10.12487472705867,Sidney Rigdon,SR-10,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-11,SR-19,10.07319882326416,Sidney Rigdon,SR-11,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-12,SR-19,10.273671020517533,Sidney Rigdon,SR-12,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-13,SR-19,9.74952307076266,Sidney Rigdon,SR-13,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-14,SR-19,13.770545530162556,Sidney Rigdon,SR-14,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-15,SR-19,11.94298401692742,Sidney Rigdon,SR-15,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-16,SR-19,10.978204193639824,Sidney Rigdon,SR-16,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-17,SR-19,9.548540753553528,Sidney Rigdon,SR-17,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
SR-18,SR-19,8.955584236808065,Sidney Rigdon,SR-18,Sidney Rigdon,SR-19,within_author,Sidney Rigdon
JS-1,SR-20,9.998663433039233,Joseph Smith,JS-1,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-20,15.785364181995554,Joseph Smith,JS-2,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-20,13.086783384687996,Joseph Smith,JS-3,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-20,14.303235973171248,Joseph Smith,JS-4,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-20,9.85689398547641,Joseph Smith,JS-5,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-20,18.39613943778134,Joseph Smith,JS-6,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-20,12.195339847150722,Joseph Smith,JS-7,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-20,15.894674641666125,Joseph Smith,JS-8,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-20,13.050123903532448,Joseph Smith,JS-9,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-20,17.827922632058755,Joseph Smith,JS-10,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-20,16.997085998946424,Joseph Smith,JS-11,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-20,14.946474634067783,Joseph Smith,JS-12,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-20,16.0079265991624,Joseph Smith,JS-13,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-20,13.464601240715826,Joseph Smith,JS-14,Sidney Rigdon,SR-20,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-20,11.95140737403801,Oliver Cowdery,OC-1,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-20,10.232602109119886,Oliver Cowdery,OC-2,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-20,11.911481209040787,Oliver Cowdery,OC-3,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-20,10.729943640104407,Oliver Cowdery,OC-4,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-20,8.806867607052977,Oliver Cowdery,OC-5,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-20,8.495201923951482,Oliver Cowdery,OC-6,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-20,10.49793889249952,Oliver Cowdery,OC-7,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-20,13.270463018063934,Oliver Cowdery,OC-8,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-20,20.245770898494527,Oliver Cowdery,OC-9,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-20,15.61276088660195,Oliver Cowdery,OC-10,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-20,11.343871133232106,Oliver Cowdery,OC-11,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-20,14.54814180631455,Oliver Cowdery,OC-12,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-20,15.828276950948133,Oliver Cowdery,OC-13,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-20,13.13616991169286,Oliver Cowdery,OC-14,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-20,20.084429859563226,Oliver Cowdery,OC-15,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-20,13.824387512997683,Oliver Cowdery,OC-16,Sidney Rigdon,SR-20,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-20,15.795915772687716,Sidney Rigdon,SR-1,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-2,SR-20,14.970762761413752,Sidney Rigdon,SR-2,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-10,SR-20,7.717788025340155,Sidney Rigdon,SR-10,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-11,SR-20,8.898008738218547,Sidney Rigdon,SR-11,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-12,SR-20,9.894093553881573,Sidney Rigdon,SR-12,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-13,SR-20,8.309829086810408,Sidney Rigdon,SR-13,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-14,SR-20,11.9574465039026,Sidney Rigdon,SR-14,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-15,SR-20,10.23561668169124,Sidney Rigdon,SR-15,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-16,SR-20,9.839865431324583,Sidney Rigdon,SR-16,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-17,SR-20,9.783700859363515,Sidney Rigdon,SR-17,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-18,SR-20,7.855943698568747,Sidney Rigdon,SR-18,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
SR-19,SR-20,9.742911648285638,Sidney Rigdon,SR-19,Sidney Rigdon,SR-20,within_author,Sidney Rigdon
JS-1,SR-21,11.084316563405363,Joseph Smith,JS-1,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-21,16.90070356044893,Joseph Smith,JS-2,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-21,12.934855284815967,Joseph Smith,JS-3,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-21,14.537339848770056,Joseph Smith,JS-4,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-21,10.020245910690356,Joseph Smith,JS-5,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-21,15.186315922337302,Joseph Smith,JS-6,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-21,12.336863226250756,Joseph Smith,JS-7,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-21,15.407586736655011,Joseph Smith,JS-8,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-21,13.077846506611968,Joseph Smith,JS-9,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-21,18.394074957883216,Joseph Smith,JS-10,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-21,16.74986845132245,Joseph Smith,JS-11,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-21,13.74840307155558,Joseph Smith,JS-12,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-21,16.25761802488432,Joseph Smith,JS-13,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-21,15.126311582611386,Joseph Smith,JS-14,Sidney Rigdon,SR-21,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-21,11.143913109382092,Oliver Cowdery,OC-1,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-21,9.02851931981452,Oliver Cowdery,OC-2,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-21,10.857312941004439,Oliver Cowdery,OC-3,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-21,8.88348490328541,Oliver Cowdery,OC-4,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-21,8.391627722303786,Oliver Cowdery,OC-5,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-21,10.3853591272743,Oliver Cowdery,OC-6,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-21,9.57820153399237,Oliver Cowdery,OC-7,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-21,12.766327968223894,Oliver Cowdery,OC-8,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-21,18.743909315731113,Oliver Cowdery,OC-9,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-21,16.11720438496942,Oliver Cowdery,OC-10,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-21,11.45591824548485,Oliver Cowdery,OC-11,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-21,15.660026531124233,Oliver Cowdery,OC-12,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-21,15.824409735924657,Oliver Cowdery,OC-13,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-21,11.171392450674787,Oliver Cowdery,OC-14,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-21,20.44882086365266,Oliver Cowdery,OC-15,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-21,14.146058374656809,Oliver Cowdery,OC-16,Sidney Rigdon,SR-21,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-21,14.354921640825749,Sidney Rigdon,SR-1,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-2,SR-21,13.46006351976538,Sidney Rigdon,SR-2,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-10,SR-21,10.461252122338125,Sidney Rigdon,SR-10,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-11,SR-21,9.129382968553871,Sidney Rigdon,SR-11,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-12,SR-21,9.975286446888989,Sidney Rigdon,SR-12,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-13,SR-21,9.198764880463091,Sidney Rigdon,SR-13,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-14,SR-21,13.317917467682989,Sidney Rigdon,SR-14,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-15,SR-21,12.087342058861674,Sidney Rigdon,SR-15,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-16,SR-21,10.155815462848468,Sidney Rigdon,SR-16,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-17,SR-21,11.528634414614118,Sidney Rigdon,SR-17,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-18,SR-21,8.01676262918532,Sidney Rigdon,SR-18,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-19,SR-21,9.707259280135668,Sidney Rigdon,SR-19,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
SR-20,SR-21,10.443047524627591,Sidney Rigdon,SR-20,Sidney Rigdon,SR-21,within_author,Sidney Rigdon
JS-1,SR-22,10.067420248133903,Joseph Smith,JS-1,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-22,15.72640418928769,Joseph Smith,JS-2,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-22,10.949026394971597,Joseph Smith,JS-3,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-22,13.885438511553856,Joseph Smith,JS-4,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-22,9.377721245309187,Joseph Smith,JS-5,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-22,16.118239418533484,Joseph Smith,JS-6,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-22,11.237120766584443,Joseph Smith,JS-7,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-22,14.995413777357653,Joseph Smith,JS-8,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-22,12.35532671910102,Joseph Smith,JS-9,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-22,17.08340594905078,Joseph Smith,JS-10,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-22,16.66206165771977,Joseph Smith,JS-11,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-22,12.07734540058676,Joseph Smith,JS-12,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-22,14.090531605874947,Joseph Smith,JS-13,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-22,12.519264471491123,Joseph Smith,JS-14,Sidney Rigdon,SR-22,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-22,10.41314952998517,Oliver Cowdery,OC-1,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-22,9.535590785159973,Oliver Cowdery,OC-2,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-22,11.086579311470471,Oliver Cowdery,OC-3,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-22,8.711458018646704,Oliver Cowdery,OC-4,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-22,8.528090993188492,Oliver Cowdery,OC-5,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-22,8.42463508227207,Oliver Cowdery,OC-6,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-22,9.689873980758009,Oliver Cowdery,OC-7,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-22,11.585262966229143,Oliver Cowdery,OC-8,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-22,18.53347209210181,Oliver Cowdery,OC-9,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-22,15.30303568560303,Oliver Cowdery,OC-10,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-22,11.0924466703493,Oliver Cowdery,OC-11,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-22,15.466722303217113,Oliver Cowdery,OC-12,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-22,15.16826902837903,Oliver Cowdery,OC-13,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-22,12.696303293266936,Oliver Cowdery,OC-14,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-22,19.03131199188313,Oliver Cowdery,OC-15,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-22,13.258134581844812,Oliver Cowdery,OC-16,Sidney Rigdon,SR-22,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-22,15.451926719504158,Sidney Rigdon,SR-1,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-2,SR-22,13.635165310724913,Sidney Rigdon,SR-2,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-10,SR-22,8.981114200797338,Sidney Rigdon,SR-10,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-11,SR-22,8.816645897587852,Sidney Rigdon,SR-11,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-12,SR-22,9.418877118756512,Sidney Rigdon,SR-12,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-13,SR-22,8.011544545167602,Sidney Rigdon,SR-13,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-14,SR-22,11.672175533973066,Sidney Rigdon,SR-14,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-15,SR-22,10.59686489283226,Sidney Rigdon,SR-15,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-16,SR-22,9.273225041567958,Sidney Rigdon,SR-16,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-17,SR-22,8.202029532968517,Sidney Rigdon,SR-17,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-18,SR-22,7.536122251472196,Sidney Rigdon,SR-18,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-19,SR-22,9.803359640819819,Sidney Rigdon,SR-19,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-20,SR-22,8.628762508865584,Sidney Rigdon,SR-20,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
SR-21,SR-22,9.677480525624386,Sidney Rigdon,SR-21,Sidney Rigdon,SR-22,within_author,Sidney Rigdon
JS-1,SR-23,11.033441011983282,Joseph Smith,JS-1,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-23,15.95255353563192,Joseph Smith,JS-2,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-23,13.359520646698128,Joseph Smith,JS-3,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-23,13.802033353900875,Joseph Smith,JS-4,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-23,10.215407330059374,Joseph Smith,JS-5,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-23,18.046363652785978,Joseph Smith,JS-6,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-23,13.054581934239705,Joseph Smith,JS-7,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-23,16.970325401361972,Joseph Smith,JS-8,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-23,13.656557311096739,Joseph Smith,JS-9,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-23,17.53491418706102,Joseph Smith,JS-10,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-23,17.928610179980314,Joseph Smith,JS-11,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-23,14.368939755025378,Joseph Smith,JS-12,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-23,16.78620600134424,Joseph Smith,JS-13,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-23,15.52744298377665,Joseph Smith,JS-14,Sidney Rigdon,SR-23,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-23,11.051611729216432,Oliver Cowdery,OC-1,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-23,9.205752630913633,Oliver Cowdery,OC-2,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-23,11.747323148358355,Oliver Cowdery,OC-3,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-23,9.737986888198108,Oliver Cowdery,OC-4,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-23,9.5945374863531,Oliver Cowdery,OC-5,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-23,11.270289916355638,Oliver Cowdery,OC-6,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-23,9.99747027761896,Oliver Cowdery,OC-7,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-23,12.6128053581484,Oliver Cowdery,OC-8,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-23,18.488950072253044,Oliver Cowdery,OC-9,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-23,17.276109643280293,Oliver Cowdery,OC-10,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-23,12.663760437245623,Oliver Cowdery,OC-11,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-23,16.848250067363317,Oliver Cowdery,OC-12,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-23,15.16389290267179,Oliver Cowdery,OC-13,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-23,12.115945141297487,Oliver Cowdery,OC-14,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-23,19.427818700762113,Oliver Cowdery,OC-15,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-23,14.50330728121132,Oliver Cowdery,OC-16,Sidney Rigdon,SR-23,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-23,16.50347576737226,Sidney Rigdon,SR-1,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-2,SR-23,13.135770230191065,Sidney Rigdon,SR-2,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-10,SR-23,9.330228900194237,Sidney Rigdon,SR-10,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-11,SR-23,9.333213104331527,Sidney Rigdon,SR-11,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-12,SR-23,11.455883299271996,Sidney Rigdon,SR-12,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-13,SR-23,10.664360013786274,Sidney Rigdon,SR-13,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-14,SR-23,14.348535469575072,Sidney Rigdon,SR-14,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-15,SR-23,12.66506413469678,Sidney Rigdon,SR-15,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-16,SR-23,10.144517048794047,Sidney Rigdon,SR-16,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-17,SR-23,10.90011304969568,Sidney Rigdon,SR-17,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-18,SR-23,8.191978170354686,Sidney Rigdon,SR-18,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-19,SR-23,10.537242645690513,Sidney Rigdon,SR-19,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-20,SR-23,10.500906264485547,Sidney Rigdon,SR-20,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-21,SR-23,8.831148946831226,Sidney Rigdon,SR-21,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
SR-22,SR-23,9.327368040022716,Sidney Rigdon,SR-22,Sidney Rigdon,SR-23,within_author,Sidney Rigdon
JS-1,SR-24,10.519814072829245,Joseph Smith,JS-1,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-24,16.219580945715848,Joseph Smith,JS-2,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-24,11.824677346503316,Joseph Smith,JS-3,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-24,13.99704237336632,Joseph Smith,JS-4,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-24,10.21810423603371,Joseph Smith,JS-5,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-24,16.95725614327935,Joseph Smith,JS-6,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-24,13.004231822848043,Joseph Smith,JS-7,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-24,16.412383883096282,Joseph Smith,JS-8,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-24,12.834672136165553,Joseph Smith,JS-9,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-24,16.856377522596286,Joseph Smith,JS-10,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-24,16.741167811561954,Joseph Smith,JS-11,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-24,12.857345870090551,Joseph Smith,JS-12,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-24,16.311166977540672,Joseph Smith,JS-13,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-24,15.497493574472674,Joseph Smith,JS-14,Sidney Rigdon,SR-24,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-24,11.165223271583395,Oliver Cowdery,OC-1,Sidney Rigdon,SR-24,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-24,9.22312026707482,Oliver Cowdery,OC-2,Sidney Rigdon,SR-24,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-24,11.18553716135864,Oliver Cowdery,OC-3,Sidney Rigdon,SR-24,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-24,9.081476265047876,Oliver Cowdery,OC-4,Sidney Rigdon,SR-24,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-24,9.330008816089999,Oliver Cowdery,OC-5,Sidney Rigdon,SR-24,between_author,Oliver Cowdery / Sidney Rigdon
