feature_class,feature_variant,doc_id,neighbor_doc_id,similarity,rank
function_words,pronouns_tfidf,Isaiah_26,Prophetic,0.6815543281693127,1
function_words,pronouns_tfidf,Isaiah_26,Poetic/Wisdom,0.6661374543967354,2
function_words,pronouns_tfidf,Isaiah_26,Narrative,0.6315216118837743,3
function_words,pronouns_tfidf,Isaiah_27,Narrative,0.783605187735201,1
function_words,pronouns_tfidf,Isaiah_27,Prophetic,0.6819272829792744,2
function_words,pronouns_tfidf,Isaiah_27,Poetic/Wisdom,0.675311615104222,3
function_words,pronouns_tfidf,Isaiah_28,Narrative,0.7543517321657344,1
function_words,pronouns_tfidf,Isaiah_28,Prophetic,0.6494776888648938,2
function_words,pronouns_tfidf,Isaiah_28,Poetic/Wisdom,0.6087135187326659,3
function_words,pronouns_tfidf,Isaiah_29,Prophetic,0.8634438000807985,1
function_words,pronouns_tfidf,Isaiah_29,Narrative,0.824975371619997,2
function_words,pronouns_tfidf,Isaiah_29,Poetic/Wisdom,0.7901779258064545,3
function_words,pronouns_tfidf,Isaiah_30,Prophetic,0.705174987211439,1
function_words,pronouns_tfidf,Isaiah_30,Narrative,0.6790656088536106,2
function_words,pronouns_tfidf,Isaiah_30,Poetic/Wisdom,0.6195566031228327,3
function_words,pronouns_tfidf,Isaiah_31,Narrative,0.7913360822926168,1
function_words,pronouns_tfidf,Isaiah_31,Poetic/Wisdom,0.6132330477623521,2
function_words,pronouns_tfidf,Isaiah_31,Prophetic,0.565535913701464,3
function_words,pronouns_tfidf,Isaiah_32,Prophetic,0.480762514371754,1
function_words,pronouns_tfidf,Isaiah_32,Narrative,0.36476052065650255,2
function_words,pronouns_tfidf,Isaiah_32,Poetic/Wisdom,0.35902974976779206,3
function_words,pronouns_tfidf,Isaiah_33,Narrative,0.7254809794336897,1
function_words,pronouns_tfidf,Isaiah_33,Prophetic,0.715904041080566,2
function_words,pronouns_tfidf,Isaiah_33,Poetic/Wisdom,0.6961829346058717,3
function_words,pronouns_tfidf,Isaiah_34,Prophetic,0.5804568367891969,1
function_words,pronouns_tfidf,Isaiah_34,Narrative,0.46627490753220285,2
function_words,pronouns_tfidf,Isaiah_34,Poetic/Wisdom,0.4516547577235068,3
function_words,pronouns_tfidf,Isaiah_35,Prophetic,0.5801630609967425,1
function_words,pronouns_tfidf,Isaiah_35,Narrative,0.378650481023102,2
function_words,pronouns_tfidf,Isaiah_35,Poetic/Wisdom,0.3242046548980769,3
function_words,pronouns_tfidf,Isaiah_36,Prophetic,0.8391035951862955,1
function_words,pronouns_tfidf,Isaiah_36,Poetic/Wisdom,0.8064445414994708,2
function_words,pronouns_tfidf,Isaiah_36,Narrative,0.7509391902941082,3
function_words,pronouns_tfidf,Isaiah_37,Poetic/Wisdom,0.9206297746913942,1
function_words,pronouns_tfidf,Isaiah_37,Narrative,0.8589997893499017,2
function_words,pronouns_tfidf,Isaiah_37,Prophetic,0.8576698805816846,3
function_words,pronouns_tfidf,Isaiah_38,Poetic/Wisdom,0.8153468754774513,1
function_words,pronouns_tfidf,Isaiah_38,Prophetic,0.7577519131375037,2
function_words,pronouns_tfidf,Isaiah_38,Narrative,0.6524371955668763,3
function_words,pronouns_tfidf,Isaiah_39,Narrative,0.8021415256018677,1
function_words,pronouns_tfidf,Isaiah_39,Poetic/Wisdom,0.7773039120425285,2
function_words,pronouns_tfidf,Isaiah_39,Prophetic,0.7234578971361572,3
function_words,pronouns_tfidf,Isaiah_40,Narrative,0.8207308263014549,1
function_words,pronouns_tfidf,Isaiah_40,Prophetic,0.698538688275921,2
function_words,pronouns_tfidf,Isaiah_40,Poetic/Wisdom,0.6573834573605247,3
function_words,pronouns_tfidf,Isaiah_41,Prophetic,0.8630794265809725,1
function_words,pronouns_tfidf,Isaiah_41,Narrative,0.726499343084175,2
function_words,pronouns_tfidf,Isaiah_41,Poetic/Wisdom,0.7190779725348869,3
function_words,pronouns_tfidf,Isaiah_42,Prophetic,0.8203516882973741,1
function_words,pronouns_tfidf,Isaiah_42,Narrative,0.8084398833066867,2
function_words,pronouns_tfidf,Isaiah_42,Poetic/Wisdom,0.762700594791257,3
function_words,pronouns_tfidf,Isaiah_43,Prophetic,0.82875020961188,1
function_words,pronouns_tfidf,Isaiah_43,Poetic/Wisdom,0.8048979543179222,2
function_words,pronouns_tfidf,Isaiah_43,Narrative,0.6377207504065876,3
function_words,pronouns_tfidf,Isaiah_44,Poetic/Wisdom,0.8821338515129357,1
function_words,pronouns_tfidf,Isaiah_44,Prophetic,0.8697473223363373,2
function_words,pronouns_tfidf,Isaiah_44,Narrative,0.8493153467959552,3
function_words,pronouns_tfidf,Isaiah_45,Prophetic,0.8504927096913039,1
function_words,pronouns_tfidf,Isaiah_45,Poetic/Wisdom,0.7860727037011874,2
function_words,pronouns_tfidf,Isaiah_45,Narrative,0.7172210929956623,3
function_words,pronouns_tfidf,Isaiah_46,Prophetic,0.7976058682295027,1
function_words,pronouns_tfidf,Isaiah_46,Poetic/Wisdom,0.7296671587401359,2
function_words,pronouns_tfidf,Isaiah_46,Narrative,0.6908878831700346,3
function_words,pronouns_tfidf,Isaiah_47,Poetic/Wisdom,0.6592640035639705,1
function_words,pronouns_tfidf,Isaiah_47,Prophetic,0.6280940311178242,2
function_words,pronouns_tfidf,Isaiah_47,Narrative,0.5278197313237862,3
function_words,pronouns_tfidf,Isaiah_48,Prophetic,0.8654823087897635,1
function_words,pronouns_tfidf,Isaiah_48,Poetic/Wisdom,0.8057586506798713,2
function_words,pronouns_tfidf,Isaiah_48,Narrative,0.6974013505420189,3
function_words,pronouns_tfidf,Isaiah_49,Poetic/Wisdom,0.9013003710223555,1
function_words,pronouns_tfidf,Isaiah_49,Prophetic,0.8599211596057006,2
function_words,pronouns_tfidf,Isaiah_49,Narrative,0.750503208936354,3
function_words,pronouns_tfidf,Isaiah_50,Prophetic,0.7448215235387086,1
function_words,pronouns_tfidf,Isaiah_50,Poetic/Wisdom,0.6518350573849208,2
function_words,pronouns_tfidf,Isaiah_50,Narrative,0.5539273622792505,3
function_words,pronouns_tfidf,Isaiah_51,Prophetic,0.8801464253109125,1
function_words,pronouns_tfidf,Isaiah_51,Poetic/Wisdom,0.8725817795940951,2
function_words,pronouns_tfidf,Isaiah_51,Narrative,0.7559203577976625,3
function_words,pronouns_tfidf,Isaiah_52,Prophetic,0.7486187612995919,1
function_words,pronouns_tfidf,Isaiah_52,Poetic/Wisdom,0.6437810711762283,2
function_words,pronouns_tfidf,Isaiah_52,Narrative,0.6219990269328862,3
function_words,pronouns_tfidf,Isaiah_53,Narrative,0.6968423906680792,1
function_words,pronouns_tfidf,Isaiah_53,Poetic/Wisdom,0.524829977901835,2
function_words,pronouns_tfidf,Isaiah_53,Prophetic,0.36195327921073023,3
function_words,pronouns_tfidf,Isaiah_54,Poetic/Wisdom,0.6765728924166504,1
function_words,pronouns_tfidf,Isaiah_54,Prophetic,0.6179986525378091,2
function_words,pronouns_tfidf,Isaiah_54,Narrative,0.5252233834424387,3
function_words,pronouns_tfidf,Isaiah_55,Prophetic,0.6117069067303598,1
function_words,pronouns_tfidf,Isaiah_55,Narrative,0.534008958729191,2
function_words,pronouns_tfidf,Isaiah_55,Poetic/Wisdom,0.5268754541878531,3
function_words,pronouns_tfidf,Isaiah_56,Prophetic,0.7529849156341476,1
function_words,pronouns_tfidf,Isaiah_56,Poetic/Wisdom,0.7127067918497133,2
function_words,pronouns_tfidf,Isaiah_56,Narrative,0.619061092659795,3
function_words,pronouns_tfidf,Isaiah_57,Poetic/Wisdom,0.8174414196865231,1
function_words,pronouns_tfidf,Isaiah_57,Prophetic,0.7705833418831379,2
function_words,pronouns_tfidf,Isaiah_57,Narrative,0.717588337420203,3
function_words,pronouns_tfidf,Isaiah_58,Poetic/Wisdom,0.6756317992184724,1
function_words,pronouns_tfidf,Isaiah_58,Prophetic,0.6539824012338302,2
function_words,pronouns_tfidf,Isaiah_58,Narrative,0.561782388449153,3
function_words,pronouns_tfidf,Isaiah_59,Prophetic,0.5618131481103136,1
function_words,pronouns_tfidf,Isaiah_59,Narrative,0.5513931780230287,2
function_words,pronouns_tfidf,Isaiah_59,Poetic/Wisdom,0.5090363035023792,3
function_words,pronouns_tfidf,Isaiah_60,Poetic/Wisdom,0.6191112866212356,1
function_words,pronouns_tfidf,Isaiah_60,Prophetic,0.6167923341351613,2
function_words,pronouns_tfidf,Isaiah_60,Narrative,0.5011321288067521,3
function_words,pronouns_tfidf,Isaiah_61,Prophetic,0.796116380430074,1
function_words,pronouns_tfidf,Isaiah_61,Poetic/Wisdom,0.5724244893795052,2
function_words,pronouns_tfidf,Isaiah_61,Narrative,0.5300330221054298,3
function_words,pronouns_tfidf,Isaiah_62,Poetic/Wisdom,0.7338265555982417,1
function_words,pronouns_tfidf,Isaiah_62,Prophetic,0.6656917074432286,2
function_words,pronouns_tfidf,Isaiah_62,Narrative,0.6443773566911758,3
function_words,pronouns_tfidf,Isaiah_63,Poetic/Wisdom,0.854247721213674,1
function_words,pronouns_tfidf,Isaiah_63,Narrative,0.7617010652465201,2
function_words,pronouns_tfidf,Isaiah_63,Prophetic,0.7517507440096227,3
function_words,pronouns_tfidf,Isaiah_64,Poetic/Wisdom,0.40658859516468354,1
function_words,pronouns_tfidf,Isaiah_64,Narrative,0.3492469805074304,2
function_words,pronouns_tfidf,Isaiah_64,Prophetic,0.3264042685026973,3
function_words,pronouns_tfidf,Isaiah_65,Prophetic,0.8156849434673847,1
function_words,pronouns_tfidf,Isaiah_65,Poetic/Wisdom,0.6966535735444127,2
function_words,pronouns_tfidf,Isaiah_65,Narrative,0.530066137222899,3
function_words,pronouns_tfidf,Isaiah_66,Prophetic,0.7926898340055281,1
function_words,pronouns_tfidf,Isaiah_66,Poetic/Wisdom,0.6268917917742167,2
function_words,pronouns_tfidf,Isaiah_66,Narrative,0.6209777796148881,3
function_words,conjunctions_freq,Isaiah_1,Prophetic,0.9943447542369771,1
function_words,conjunctions_freq,Isaiah_1,Narrative,0.9940310516525654,2
function_words,conjunctions_freq,Isaiah_1,Poetic/Wisdom,0.9773211340888117,3
function_words,conjunctions_freq,Isaiah_2,Prophetic,0.9968923819449126,1
function_words,conjunctions_freq,Isaiah_2,Narrative,0.9921176751229437,2
function_words,conjunctions_freq,Isaiah_2,Poetic/Wisdom,0.9753746140184618,3
function_words,conjunctions_freq,Isaiah_3,Narrative,0.9964373006407364,1
function_words,conjunctions_freq,Isaiah_3,Prophetic,0.9955931021257812,2
function_words,conjunctions_freq,Isaiah_3,Poetic/Wisdom,0.9654964961980038,3
function_words,conjunctions_freq,Isaiah_4,Prophetic,0.992165960572355,1
function_words,conjunctions_freq,Isaiah_4,Poetic/Wisdom,0.9821577831910956,2
function_words,conjunctions_freq,Isaiah_4,Narrative,0.9815454243663815,3
function_words,conjunctions_freq,Isaiah_5,Prophetic,0.9963191409567288,1
function_words,conjunctions_freq,Isaiah_5,Narrative,0.9962494055566856,2
function_words,conjunctions_freq,Isaiah_5,Poetic/Wisdom,0.9733817379117643,3
function_words,conjunctions_freq,Isaiah_6,Narrative,0.9980010576798248,1
function_words,conjunctions_freq,Isaiah_6,Prophetic,0.9925540945683365,2
function_words,conjunctions_freq,Isaiah_6,Poetic/Wisdom,0.9656636900047998,3
function_words,conjunctions_freq,Isaiah_7,Prophetic,0.9958905893261814,1
function_words,conjunctions_freq,Isaiah_7,Poetic/Wisdom,0.9928634499406813,2
function_words,conjunctions_freq,Isaiah_7,Narrative,0.9845281003658619,3
function_words,conjunctions_freq,Isaiah_8,Prophetic,0.9977691055851167,1
function_words,conjunctions_freq,Isaiah_8,Narrative,0.9914956353098904,2
function_words,conjunctions_freq,Isaiah_8,Poetic/Wisdom,0.9812014281134991,3
function_words,conjunctions_freq,Isaiah_9,Poetic/Wisdom,0.9929465935802373,1
function_words,conjunctions_freq,Isaiah_9,Prophetic,0.9906769502768182,2
function_words,conjunctions_freq,Isaiah_9,Narrative,0.9778461555552945,3
function_words,conjunctions_freq,Isaiah_10,Prophetic,0.994242394216484,1
function_words,conjunctions_freq,Isaiah_10,Narrative,0.9891114433700279,2
function_words,conjunctions_freq,Isaiah_10,Poetic/Wisdom,0.984553729009898,3
function_words,conjunctions_freq,Isaiah_11,Narrative,0.9982394718740369,1
function_words,conjunctions_freq,Isaiah_11,Prophetic,0.9936903508150993,2
function_words,conjunctions_freq,Isaiah_11,Poetic/Wisdom,0.96285561112216,3
function_words,conjunctions_freq,Isaiah_12,Poetic/Wisdom,0.9615064967408705,1
function_words,conjunctions_freq,Isaiah_12,Prophetic,0.9478387117121403,2
function_words,conjunctions_freq,Isaiah_12,Narrative,0.9183294684867206,3
function_words,conjunctions_freq,Isaiah_13,Prophetic,0.9976062380709504,1
function_words,conjunctions_freq,Isaiah_13,Narrative,0.9935082034686027,2
function_words,conjunctions_freq,Isaiah_13,Poetic/Wisdom,0.9770521816988463,3
function_words,conjunctions_freq,Isaiah_14,Prophetic,0.995821198357697,1
function_words,conjunctions_freq,Isaiah_14,Narrative,0.9864866670841321,2
function_words,conjunctions_freq,Isaiah_14,Poetic/Wisdom,0.9850792938334316,3
function_words,conjunctions_freq,Isaiah_15,Poetic/Wisdom,0.9331472343476864,1
function_words,conjunctions_freq,Isaiah_15,Prophetic,0.8974042760644105,2
function_words,conjunctions_freq,Isaiah_15,Narrative,0.8532523115048676,3
function_words,conjunctions_freq,Isaiah_16,Poetic/Wisdom,0.9757103293023766,1
function_words,conjunctions_freq,Isaiah_16,Prophetic,0.9369313980353249,2
function_words,conjunctions_freq,Isaiah_16,Narrative,0.9041808673627783,3
function_words,conjunctions_freq,Isaiah_17,Narrative,0.9866696212501963,1
function_words,conjunctions_freq,Isaiah_17,Prophetic,0.978712271989949,2
function_words,conjunctions_freq,Isaiah_17,Poetic/Wisdom,0.944836376558536,3
function_words,conjunctions_freq,Isaiah_18,Narrative,0.9974543930122635,1
function_words,conjunctions_freq,Isaiah_18,Prophetic,0.9930081315073422,2
function_words,conjunctions_freq,Isaiah_18,Poetic/Wisdom,0.9626085736738343,3
function_words,conjunctions_freq,Isaiah_19,Narrative,0.995921822877483,1
function_words,conjunctions_freq,Isaiah_19,Prophetic,0.9892582616620269,2
function_words,conjunctions_freq,Isaiah_19,Poetic/Wisdom,0.951779245786282,3
function_words,conjunctions_freq,Isaiah_20,Narrative,0.9958284849722678,1
function_words,conjunctions_freq,Isaiah_20,Prophetic,0.9886418931371013,2
function_words,conjunctions_freq,Isaiah_20,Poetic/Wisdom,0.9562052129495506,3
function_words,conjunctions_freq,Isaiah_21,Prophetic,0.9950695195578695,1
function_words,conjunctions_freq,Isaiah_21,Narrative,0.9895008869356585,2
function_words,conjunctions_freq,Isaiah_21,Poetic/Wisdom,0.9792052736345587,3
function_words,conjunctions_freq,Isaiah_22,Narrative,0.9987614473361045,1
function_words,conjunctions_freq,Isaiah_22,Prophetic,0.9955272771178272,2
function_words,conjunctions_freq,Isaiah_22,Poetic/Wisdom,0.9645314176711564,3
function_words,conjunctions_freq,Isaiah_23,Poetic/Wisdom,0.9473967337382968,1
function_words,conjunctions_freq,Isaiah_23,Prophetic,0.9219188803638542,2
function_words,conjunctions_freq,Isaiah_23,Narrative,0.8906252081928687,3
function_words,conjunctions_freq,Isaiah_24,Narrative,0.9855128807644031,1
function_words,conjunctions_freq,Isaiah_24,Prophetic,0.9810549124719661,2
function_words,conjunctions_freq,Isaiah_24,Poetic/Wisdom,0.9567004052956976,3
function_words,conjunctions_freq,Isaiah_25,Poetic/Wisdom,0.9688588701156968,1
function_words,conjunctions_freq,Isaiah_25,Prophetic,0.9464911219964378,2
function_words,conjunctions_freq,Isaiah_25,Narrative,0.9142636685052506,3
function_words,conjunctions_freq,Isaiah_26,Poetic/Wisdom,0.8864993486472871,1
function_words,conjunctions_freq,Isaiah_26,Prophetic,0.811386231053132,2
function_words,conjunctions_freq,Isaiah_26,Narrative,0.7543265091095135,3
function_words,conjunctions_freq,Isaiah_27,Narrative,0.9887390123446014,1
function_words,conjunctions_freq,Isaiah_27,Prophetic,0.979994585491547,2
function_words,conjunctions_freq,Isaiah_27,Poetic/Wisdom,0.9373057084428622,3
function_words,conjunctions_freq,Isaiah_28,Poetic/Wisdom,0.9932777942829033,1
function_words,conjunctions_freq,Isaiah_28,Prophetic,0.98792472485585,2
function_words,conjunctions_freq,Isaiah_28,Narrative,0.9689227486990464,3
function_words,conjunctions_freq,Isaiah_29,Prophetic,0.9966365225574162,1
function_words,conjunctions_freq,Isaiah_29,Narrative,0.9946254141577096,2
function_words,conjunctions_freq,Isaiah_29,Poetic/Wisdom,0.9817664219895298,3
function_words,conjunctions_freq,Isaiah_30,Prophetic,0.9955712494119766,1
function_words,conjunctions_freq,Isaiah_30,Narrative,0.9876789116119297,2
function_words,conjunctions_freq,Isaiah_30,Poetic/Wisdom,0.9826212584954374,3
function_words,conjunctions_freq,Isaiah_31,Poetic/Wisdom,0.9941346632057394,1
function_words,conjunctions_freq,Isaiah_31,Prophetic,0.976148847209403,2
function_words,conjunctions_freq,Isaiah_31,Narrative,0.9554797464524633,3
function_words,conjunctions_freq,Isaiah_32,Prophetic,0.9894555603158071,1
function_words,conjunctions_freq,Isaiah_32,Poetic/Wisdom,0.9893945742884127,2
function_words,conjunctions_freq,Isaiah_32,Narrative,0.9732767036889415,3
function_words,conjunctions_freq,Isaiah_33,Narrative,0.997529650124183,1
function_words,conjunctions_freq,Isaiah_33,Prophetic,0.9961832682464197,2
function_words,conjunctions_freq,Isaiah_33,Poetic/Wisdom,0.9713013561388906,3
function_words,conjunctions_freq,Isaiah_34,Prophetic,0.9943925638665049,1
function_words,conjunctions_freq,Isaiah_34,Poetic/Wisdom,0.9884189145382346,2
function_words,conjunctions_freq,Isaiah_34,Narrative,0.9831570326172517,3
function_words,conjunctions_freq,Isaiah_35,Narrative,0.9965516166828139,1
function_words,conjunctions_freq,Isaiah_35,Prophetic,0.9941526608546891,2
function_words,conjunctions_freq,Isaiah_35,Poetic/Wisdom,0.9690022925785807,3
function_words,conjunctions_freq,Isaiah_36,Prophetic,0.9939348210817717,1
function_words,conjunctions_freq,Isaiah_36,Narrative,0.9907452570409149,2
function_words,conjunctions_freq,Isaiah_36,Poetic/Wisdom,0.9857571718687466,3
function_words,conjunctions_freq,Isaiah_37,Narrative,0.9980032105710656,1
function_words,conjunctions_freq,Isaiah_37,Prophetic,0.9931355546451662,2
function_words,conjunctions_freq,Isaiah_37,Poetic/Wisdom,0.9587747089922307,3
function_words,conjunctions_freq,Isaiah_38,Poetic/Wisdom,0.9820680599127769,1
function_words,conjunctions_freq,Isaiah_38,Prophetic,0.9704588294372786,2
function_words,conjunctions_freq,Isaiah_38,Narrative,0.9536497666768402,3
function_words,conjunctions_freq,Isaiah_39,Narrative,0.9958170519759428,1
function_words,conjunctions_freq,Isaiah_39,Prophetic,0.9919566237398145,2
function_words,conjunctions_freq,Isaiah_39,Poetic/Wisdom,0.9577450958789148,3
function_words,conjunctions_freq,Isaiah_40,Prophetic,0.9969651986762501,1
function_words,conjunctions_freq,Isaiah_40,Narrative,0.9939499472771578,2
function_words,conjunctions_freq,Isaiah_40,Poetic/Wisdom,0.9800180331142315,3
function_words,conjunctions_freq,Isaiah_41,Narrative,0.997691227659425,1
function_words,conjunctions_freq,Isaiah_41,Prophetic,0.9946880632185275,2
function_words,conjunctions_freq,Isaiah_41,Poetic/Wisdom,0.9664697655222166,3
function_words,conjunctions_freq,Isaiah_42,Prophetic,0.9951948039983265,1
function_words,conjunctions_freq,Isaiah_42,Poetic/Wisdom,0.9882384156917409,2
function_words,conjunctions_freq,Isaiah_42,Narrative,0.985863760127757,3
function_words,conjunctions_freq,Isaiah_43,Poetic/Wisdom,0.9946399279431695,1
function_words,conjunctions_freq,Isaiah_43,Prophetic,0.984353172938614,2
function_words,conjunctions_freq,Isaiah_43,Narrative,0.9638806385979706,3
function_words,conjunctions_freq,Isaiah_44,Prophetic,0.9952506244165329,1
function_words,conjunctions_freq,Isaiah_44,Narrative,0.9907625759893689,2
function_words,conjunctions_freq,Isaiah_44,Poetic/Wisdom,0.9737750506435373,3
function_words,conjunctions_freq,Isaiah_45,Narrative,0.9952284014254803,1
function_words,conjunctions_freq,Isaiah_45,Prophetic,0.9903697319117731,2
function_words,conjunctions_freq,Isaiah_45,Poetic/Wisdom,0.9574539822144272,3
function_words,conjunctions_freq,Isaiah_46,Narrative,0.9934964021178702,1
function_words,conjunctions_freq,Isaiah_46,Prophetic,0.9893587177538127,2
function_words,conjunctions_freq,Isaiah_46,Poetic/Wisdom,0.9581136664505463,3
function_words,conjunctions_freq,Isaiah_47,Poetic/Wisdom,0.9803517258304864,1
function_words,conjunctions_freq,Isaiah_47,Prophetic,0.9662587448183922,2
function_words,conjunctions_freq,Isaiah_47,Narrative,0.9466731147254117,3
function_words,conjunctions_freq,Isaiah_48,Poetic/Wisdom,0.9915175988718827,1
function_words,conjunctions_freq,Isaiah_48,Prophetic,0.9902732949647205,2
function_words,conjunctions_freq,Isaiah_48,Narrative,0.9744185675253253,3
function_words,conjunctions_freq,Isaiah_49,Prophetic,0.9973888212784897,1
function_words,conjunctions_freq,Isaiah_49,Narrative,0.9932579328092511,2
function_words,conjunctions_freq,Isaiah_49,Poetic/Wisdom,0.9784595982061283,3
function_words,conjunctions_freq,Isaiah_50,Poetic/Wisdom,0.9569114207670771,1
function_words,conjunctions_freq,Isaiah_50,Prophetic,0.9526119998707048,2
function_words,conjunctions_freq,Isaiah_50,Narrative,0.9296038995395856,3
function_words,conjunctions_freq,Isaiah_51,Prophetic,0.9973035254486943,1
function_words,conjunctions_freq,Isaiah_51,Poetic/Wisdom,0.990460505814544,2
function_words,conjunctions_freq,Isaiah_51,Narrative,0.9889593139853515,3
function_words,conjunctions_freq,Isaiah_52,Poetic/Wisdom,0.8940358750542393,1
function_words,conjunctions_freq,Isaiah_52,Prophetic,0.8428285609323568,2
function_words,conjunctions_freq,Isaiah_52,Narrative,0.793224986210892,3
function_words,conjunctions_freq,Isaiah_53,Poetic/Wisdom,0.9854699305107156,1
function_words,conjunctions_freq,Isaiah_53,Prophetic,0.9840254850054047,2
function_words,conjunctions_freq,Isaiah_53,Narrative,0.9659764508322551,3
function_words,conjunctions_freq,Isaiah_54,Poetic/Wisdom,0.9639242957810538,1
function_words,conjunctions_freq,Isaiah_54,Prophetic,0.9149138657957616,2
function_words,conjunctions_freq,Isaiah_54,Narrative,0.8756450424057547,3
function_words,conjunctions_freq,Isaiah_55,Poetic/Wisdom,0.9919328226733076,1
function_words,conjunctions_freq,Isaiah_55,Prophetic,0.9796024671071571,2
function_words,conjunctions_freq,Isaiah_55,Narrative,0.959788980206988,3
function_words,conjunctions_freq,Isaiah_56,Prophetic,0.9916037897295075,1
function_words,conjunctions_freq,Isaiah_56,Poetic/Wisdom,0.9819276438737674,2
function_words,conjunctions_freq,Isaiah_56,Narrative,0.9804640463623165,3
function_words,conjunctions_freq,Isaiah_57,Prophetic,0.9967838814831208,1
function_words,conjunctions_freq,Isaiah_57,Narrative,0.9901553258820275,2
function_words,conjunctions_freq,Isaiah_57,Poetic/Wisdom,0.9882698085443778,3
function_words,conjunctions_freq,Isaiah_58,Narrative,0.9922515410361101,1
function_words,conjunctions_freq,Isaiah_58,Prophetic,0.9854970882202895,2
function_words,conjunctions_freq,Isaiah_58,Poetic/Wisdom,0.9496222517155668,3
function_words,conjunctions_freq,Isaiah_59,Poetic/Wisdom,0.9932885496099296,1
function_words,conjunctions_freq,Isaiah_59,Prophetic,0.9727690357024492,2
function_words,conjunctions_freq,Isaiah_59,Narrative,0.9480350638824433,3
function_words,conjunctions_freq,Isaiah_60,Poetic/Wisdom,0.9946200578235532,1
function_words,conjunctions_freq,Isaiah_60,Prophetic,0.9926527000069547,2
function_words,conjunctions_freq,Isaiah_60,Narrative,0.9780264675685647,3
function_words,conjunctions_freq,Isaiah_61,Poetic/Wisdom,0.9823203605304052,1
function_words,conjunctions_freq,Isaiah_61,Prophetic,0.9585919559799422,2
function_words,conjunctions_freq,Isaiah_61,Narrative,0.9291234339118234,3
function_words,conjunctions_freq,Isaiah_62,Poetic/Wisdom,0.9936578403976449,1
function_words,conjunctions_freq,Isaiah_62,Prophetic,0.9802501161063476,2
function_words,conjunctions_freq,Isaiah_62,Narrative,0.962436239119188,3
function_words,conjunctions_freq,Isaiah_63,Narrative,0.9968670118525347,1
function_words,conjunctions_freq,Isaiah_63,Prophetic,0.9948098207497492,2
function_words,conjunctions_freq,Isaiah_63,Poetic/Wisdom,0.9706476271831106,3
function_words,conjunctions_freq,Isaiah_64,Poetic/Wisdom,0.9664884180032419,1
function_words,conjunctions_freq,Isaiah_64,Prophetic,0.921592304914698,2
function_words,conjunctions_freq,Isaiah_64,Narrative,0.882020419054118,3
function_words,conjunctions_freq,Isaiah_65,Poetic/Wisdom,0.9870738649579607,1
function_words,conjunctions_freq,Isaiah_65,Prophetic,0.9576344418248159,2
function_words,conjunctions_freq,Isaiah_65,Narrative,0.9285037354387486,3
function_words,conjunctions_freq,Isaiah_66,Prophetic,0.9945568476589108,1
function_words,conjunctions_freq,Isaiah_66,Poetic/Wisdom,0.9905559991560288,2
function_words,conjunctions_freq,Isaiah_66,Narrative,0.9855970283391253,3
function_words,conjunctions_tfidf,Isaiah_1,Prophetic,0.9796926016172132,1
function_words,conjunctions_tfidf,Isaiah_1,Narrative,0.9777728684717255,2
function_words,conjunctions_tfidf,Isaiah_1,Poetic/Wisdom,0.9667877217409452,3
function_words,conjunctions_tfidf,Isaiah_2,Prophetic,0.9924853916701382,1
function_words,conjunctions_tfidf,Isaiah_2,Narrative,0.9877665904982517,2
function_words,conjunctions_tfidf,Isaiah_2,Poetic/Wisdom,0.9584363906529061,3
function_words,conjunctions_tfidf,Isaiah_3,Narrative,0.9925148639787288,1
function_words,conjunctions_tfidf,Isaiah_3,Prophetic,0.9917176014127534,2
function_words,conjunctions_tfidf,Isaiah_3,Poetic/Wisdom,0.9490701287152079,3
function_words,conjunctions_tfidf,Isaiah_4,Prophetic,0.9852474396725327,1
function_words,conjunctions_tfidf,Isaiah_4,Narrative,0.9762703196818919,2
function_words,conjunctions_tfidf,Isaiah_4,Poetic/Wisdom,0.9643525327243118,3
function_words,conjunctions_tfidf,Isaiah_5,Prophetic,0.9923510583794275,1
function_words,conjunctions_tfidf,Isaiah_5,Narrative,0.9895484646428725,2
function_words,conjunctions_tfidf,Isaiah_5,Poetic/Wisdom,0.9620663335770692,3
function_words,conjunctions_tfidf,Isaiah_6,Narrative,0.99465111734107,1
function_words,conjunctions_tfidf,Isaiah_6,Prophetic,0.9882065448276341,2
function_words,conjunctions_tfidf,Isaiah_6,Poetic/Wisdom,0.9563451939414377,3
function_words,conjunctions_tfidf,Isaiah_7,Prophetic,0.9926514082386727,1
function_words,conjunctions_tfidf,Isaiah_7,Poetic/Wisdom,0.9864159964364068,2
function_words,conjunctions_tfidf,Isaiah_7,Narrative,0.980595850323727,3
function_words,conjunctions_tfidf,Isaiah_8,Prophetic,0.9948170867766929,1
function_words,conjunctions_tfidf,Isaiah_8,Narrative,0.9885677656351625,2
function_words,conjunctions_tfidf,Isaiah_8,Poetic/Wisdom,0.9689306180318636,3
function_words,conjunctions_tfidf,Isaiah_9,Prophetic,0.9829532762195162,1
function_words,conjunctions_tfidf,Isaiah_9,Poetic/Wisdom,0.9807341345295297,2
function_words,conjunctions_tfidf,Isaiah_9,Narrative,0.9685850832399937,3
function_words,conjunctions_tfidf,Isaiah_10,Prophetic,0.9773111712164566,1
function_words,conjunctions_tfidf,Isaiah_10,Poetic/Wisdom,0.9738812677637981,2
function_words,conjunctions_tfidf,Isaiah_10,Narrative,0.9713909495153045,3
