corpus_id,translation,corpus_family,source_family,doc_id,doc_id_original,book,chapter,section,macro_genre,mosiah_priority,mosiah_priority_label,n_verses,is_kjv,is_bom,is_isaiah,is_bom_mp1,is_bom_mp2,is_bom_mp3
KJV,KJV,KJV,KJV,KJV__Psalms_99,Psalms_99,Psalms,99,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_100,Psalms_100,Psalms,100,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_101,Psalms_101,Psalms,101,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_102,Psalms_102,Psalms,102,Psalms,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_103,Psalms_103,Psalms,103,Psalms,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_104,Psalms_104,Psalms,104,Psalms,Poetic_Wisdom,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_105,Psalms_105,Psalms,105,Psalms,Poetic_Wisdom,NA,NA,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_106,Psalms_106,Psalms,106,Psalms,Poetic_Wisdom,NA,NA,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_107,Psalms_107,Psalms,107,Psalms,Poetic_Wisdom,NA,NA,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_108,Psalms_108,Psalms,108,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_109,Psalms_109,Psalms,109,Psalms,Poetic_Wisdom,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_110,Psalms_110,Psalms,110,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_111,Psalms_111,Psalms,111,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_112,Psalms_112,Psalms,112,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_113,Psalms_113,Psalms,113,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_114,Psalms_114,Psalms,114,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_115,Psalms_115,Psalms,115,Psalms,Poetic_Wisdom,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_116,Psalms_116,Psalms,116,Psalms,Poetic_Wisdom,NA,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_117,Psalms_117,Psalms,117,Psalms,Poetic_Wisdom,NA,NA,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_118,Psalms_118,Psalms,118,Psalms,Poetic_Wisdom,NA,NA,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_119,Psalms_119,Psalms,119,Psalms,Poetic_Wisdom,NA,NA,176,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_120,Psalms_120,Psalms,120,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_121,Psalms_121,Psalms,121,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_122,Psalms_122,Psalms,122,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_123,Psalms_123,Psalms,123,Psalms,Poetic_Wisdom,NA,NA,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_124,Psalms_124,Psalms,124,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_125,Psalms_125,Psalms,125,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_126,Psalms_126,Psalms,126,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_127,Psalms_127,Psalms,127,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_128,Psalms_128,Psalms,128,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_129,Psalms_129,Psalms,129,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_130,Psalms_130,Psalms,130,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_131,Psalms_131,Psalms,131,Psalms,Poetic_Wisdom,NA,NA,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_132,Psalms_132,Psalms,132,Psalms,Poetic_Wisdom,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_133,Psalms_133,Psalms,133,Psalms,Poetic_Wisdom,NA,NA,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_134,Psalms_134,Psalms,134,Psalms,Poetic_Wisdom,NA,NA,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_135,Psalms_135,Psalms,135,Psalms,Poetic_Wisdom,NA,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_136,Psalms_136,Psalms,136,Psalms,Poetic_Wisdom,NA,NA,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_137,Psalms_137,Psalms,137,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_138,Psalms_138,Psalms,138,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_139,Psalms_139,Psalms,139,Psalms,Poetic_Wisdom,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_140,Psalms_140,Psalms,140,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_141,Psalms_141,Psalms,141,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_142,Psalms_142,Psalms,142,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_143,Psalms_143,Psalms,143,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_144,Psalms_144,Psalms,144,Psalms,Poetic_Wisdom,NA,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_145,Psalms_145,Psalms,145,Psalms,Poetic_Wisdom,NA,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_146,Psalms_146,Psalms,146,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_147,Psalms_147,Psalms,147,Psalms,Poetic_Wisdom,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_148,Psalms_148,Psalms,148,Psalms,Poetic_Wisdom,NA,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_149,Psalms_149,Psalms,149,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_150,Psalms_150,Psalms,150,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
