doc_id,mclust_cluster,uncertainty,corpus_id,translation,corpus_family,source_family,doc_id_original,book,chapter,section,macro_genre,mosiah_priority,mosiah_priority_label,n_verses,is_kjv,is_bom,is_isaiah,is_bom_mp1,is_bom_mp2,is_bom_mp3
BOM_1830__1_Nephi_1,1,0.0038928868567320585,BOM,1830,BOM,BOM_1830,1_Nephi_1,1 Nephi,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_5,1,0.06469375627246443,BOM,1830,BOM,BOM_1830,1_Nephi_5,1 Nephi,5,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_7,1,0.0022354789377146966,BOM,1830,BOM,BOM_1830,1_Nephi_7,1 Nephi,7,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_8,1,0.14442831818940616,BOM,1830,BOM,BOM_1830,1_Nephi_8,1 Nephi,8,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,38,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_10,1,0.0012670210274193794,BOM,1830,BOM,BOM_1830,1_Nephi_10,1 Nephi,10,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_12,1,0.1312071530790596,BOM,1830,BOM,BOM_1830,1_Nephi_12,1 Nephi,12,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,23,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_13,1,0.005433516434727781,BOM,1830,BOM,BOM_1830,1_Nephi_13,1 Nephi,13,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,42,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_14,1,0.007099565224093163,BOM,1830,BOM,BOM_1830,1_Nephi_14,1 Nephi,14,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,30,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_15,1,0.002542928254926635,BOM,1830,BOM,BOM_1830,1_Nephi_15,1 Nephi,15,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,36,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_16,1,6.115789607409328e-4,BOM,1830,BOM,BOM_1830,1_Nephi_16,1 Nephi,16,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,39,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_17,1,0.00715128806603893,BOM,1830,BOM,BOM_1830,1_Nephi_17,1 Nephi,17,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,55,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_18,1,3.226354173860857e-4,BOM,1830,BOM,BOM_1830,1_Nephi_18,1 Nephi,18,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_19,1,7.060185420940668e-4,BOM,1830,BOM,BOM_1830,1_Nephi_19,1 Nephi,19,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_22,1,0.04511411125454323,BOM,1830,BOM,BOM_1830,1_Nephi_22,1 Nephi,22,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,31,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_1,1,0.1408378438267084,BOM,1830,BOM,BOM_1830,2_Nephi_1,2 Nephi,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,32,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_9,1,0.47036018230141563,BOM,1830,BOM,BOM_1830,2_Nephi_9,2 Nephi,9,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,54,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_10,1,0.18966394308702084,BOM,1830,BOM,BOM_1830,2_Nephi_10,2 Nephi,10,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_25,1,8.517880083741547e-4,BOM,1830,BOM,BOM_1830,2_Nephi_25,2 Nephi,25,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,30,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_27,1,0.49425373125237715,BOM,1830,BOM,BOM_1830,2_Nephi_27,2 Nephi,27,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,35,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_28,1,0.24434432539035666,BOM,1830,BOM,BOM_1830,2_Nephi_28,2 Nephi,28,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,32,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_31,1,0.03062869178374561,BOM,1830,BOM,BOM_1830,2_Nephi_31,2 Nephi,31,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,21,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_33,1,0.2471757096684325,BOM,1830,BOM,BOM_1830,2_Nephi_33,2 Nephi,33,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__3_Nephi_3,1,4.4261963445024755e-4,BOM,1830,BOM,BOM_1830,3_Nephi_3,3 Nephi,3,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_5,1,0.0017027898236201544,BOM,1830,BOM,BOM_1830,3_Nephi_5,3 Nephi,5,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_9,1,0.021407093071281302,BOM,1830,BOM,BOM_1830,3_Nephi_9,3 Nephi,9,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_10,1,0.1966856846738,BOM,1830,BOM,BOM_1830,3_Nephi_10,3 Nephi,10,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_11,1,0.006155838429871108,BOM,1830,BOM,BOM_1830,3_Nephi_11,3 Nephi,11,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,41,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_15,1,0.0148366021526124,BOM,1830,BOM,BOM_1830,3_Nephi_15,3 Nephi,15,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_16,1,0.05764626942752937,BOM,1830,BOM,BOM_1830,3_Nephi_16,3 Nephi,16,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_17,1,0.001207569470205283,BOM,1830,BOM,BOM_1830,3_Nephi_17,3 Nephi,17,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,25,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_19,1,0.0020864100500918026,BOM,1830,BOM,BOM_1830,3_Nephi_19,3 Nephi,19,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,36,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_21,1,0.009232067962418489,BOM,1830,BOM,BOM_1830,3_Nephi_21,3 Nephi,21,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,29,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_26,1,0.07157343930375948,BOM,1830,BOM,BOM_1830,3_Nephi_26,3 Nephi,26,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,21,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_27,1,9.164132775468792e-4,BOM,1830,BOM,BOM_1830,3_Nephi_27,3 Nephi,27,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,33,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__3_Nephi_28,1,0.0016138670341520056,BOM,1830,BOM,BOM_1830,3_Nephi_28,3 Nephi,28,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,40,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Alma_5,1,0.06246995529798438,BOM,1830,BOM,BOM_1830,Alma_5,Alma,5,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,62,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_7,1,0.005371216259881129,BOM,1830,BOM,BOM_1830,Alma_7,Alma,7,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,27,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_9,1,0.002342461282064834,BOM,1830,BOM,BOM_1830,Alma_9,Alma,9,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_10,1,0.015220697374789816,BOM,1830,BOM,BOM_1830,Alma_10,Alma,10,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,32,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_11,1,0.20136838760819253,BOM,1830,BOM,BOM_1830,Alma_11,Alma,11,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,46,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_12,1,0.005340920747906597,BOM,1830,BOM,BOM_1830,Alma_12,Alma,12,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_13,1,0.018941216481792367,BOM,1830,BOM,BOM_1830,Alma_13,Alma,13,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,31,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_14,1,0.05894222661938975,BOM,1830,BOM,BOM_1830,Alma_14,Alma,14,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,29,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_22,1,0.08670332158107807,BOM,1830,BOM,BOM_1830,Alma_22,Alma,22,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_26,1,0.0363453581602895,BOM,1830,BOM,BOM_1830,Alma_26,Alma,26,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_27,1,0.01768163926130295,BOM,1830,BOM,BOM_1830,Alma_27,Alma,27,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_29,1,0.005403129082450331,BOM,1830,BOM,BOM_1830,Alma_29,Alma,29,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_30,1,0.030954107835640676,BOM,1830,BOM,BOM_1830,Alma_30,Alma,30,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,60,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_31,1,0.05137037610403716,BOM,1830,BOM,BOM_1830,Alma_31,Alma,31,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_32,1,0.08911202588126232,BOM,1830,BOM,BOM_1830,Alma_32,Alma,32,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_34,1,0.0024613604131596967,BOM,1830,BOM,BOM_1830,Alma_34,Alma,34,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_36,1,0.014009138656842612,BOM,1830,BOM,BOM_1830,Alma_36,Alma,36,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_37,1,0.0010798816409133272,BOM,1830,BOM,BOM_1830,Alma_37,Alma,37,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,47,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_38,1,0.05503091593527776,BOM,1830,BOM,BOM_1830,Alma_38,Alma,38,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_40,1,0.1009189587933188,BOM,1830,BOM,BOM_1830,Alma_40,Alma,40,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_41,1,0.0499261997622763,BOM,1830,BOM,BOM_1830,Alma_41,Alma,41,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_42,1,0.009428794618695058,BOM,1830,BOM,BOM_1830,Alma_42,Alma,42,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,31,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_44,1,0.04309957567821754,BOM,1830,BOM,BOM_1830,Alma_44,Alma,44,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_45,1,0.05437792018237242,BOM,1830,BOM,BOM_1830,Alma_45,Alma,45,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_54,1,0.028477428020933115,BOM,1830,BOM,BOM_1830,Alma_54,Alma,54,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_56,1,0.07335507666053642,BOM,1830,BOM,BOM_1830,Alma_56,Alma,56,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,57,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_57,1,0.01048377559455882,BOM,1830,BOM,BOM_1830,Alma_57,Alma,57,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_58,1,0.11068223038903524,BOM,1830,BOM,BOM_1830,Alma_58,Alma,58,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_60,1,0.0028781321339093058,BOM,1830,BOM,BOM_1830,Alma_60,Alma,60,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_61,1,0.02603612091005625,BOM,1830,BOM,BOM_1830,Alma_61,Alma,61,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,21,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Enos_1,1,0.4134538119853175,BOM,1830,BOM,BOM_1830,Enos_1,Enos,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,27,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Ether_2,1,0.008415124726627199,BOM,1830,BOM,BOM_1830,Ether_2,Ether,2,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,25,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_3,1,0.040508255465073306,BOM,1830,BOM,BOM_1830,Ether_3,Ether,3,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,28,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_4,1,0.009703786935683967,BOM,1830,BOM,BOM_1830,Ether_4,Ether,4,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_5,1,0.011064618475814858,BOM,1830,BOM,BOM_1830,Ether_5,Ether,5,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_8,1,0.01923867877701113,BOM,1830,BOM,BOM_1830,Ether_8,Ether,8,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_12,1,0.0028449900148460605,BOM,1830,BOM,BOM_1830,Ether_12,Ether,12,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,41,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_13,1,0.0374058864771839,BOM,1830,BOM,BOM_1830,Ether_13,Ether,13,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,31,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Helaman_7,1,0.015218893537566336,BOM,1830,BOM,BOM_1830,Helaman_7,Helaman,7,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,29,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_8,1,0.03130046998162317,BOM,1830,BOM,BOM_1830,Helaman_8,Helaman,8,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,28,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_9,1,0.1962320770569731,BOM,1830,BOM,BOM_1830,Helaman_9,Helaman,9,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_10,1,0.0227953444011878,BOM,1830,BOM,BOM_1830,Helaman_10,Helaman,10,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_11,1,0.08939393974043008,BOM,1830,BOM,BOM_1830,Helaman_11,Helaman,11,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_12,1,0.053547497711945224,BOM,1830,BOM,BOM_1830,Helaman_12,Helaman,12,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_13,1,0.002652788258225791,BOM,1830,BOM,BOM_1830,Helaman_13,Helaman,13,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_14,1,0.0025440187702597816,BOM,1830,BOM,BOM_1830,Helaman_14,Helaman,14,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,31,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Helaman_15,1,0.002921183215120804,BOM,1830,BOM,BOM_1830,Helaman_15,Helaman,15,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Jacob_1,1,6.101253699893894e-4,BOM,1830,BOM,BOM_1830,Jacob_1,Jacob,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Jacob_2,1,0.03910723797032034,BOM,1830,BOM,BOM_1830,Jacob_2,Jacob,2,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,35,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Jacob_3,1,0.002599006558095529,BOM,1830,BOM,BOM_1830,Jacob_3,Jacob,3,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Jacob_4,1,0.006133046451265667,BOM,1830,BOM,BOM_1830,Jacob_4,Jacob,4,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,18,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Jacob_5,1,0.005515679588209754,BOM,1830,BOM,BOM_1830,Jacob_5,Jacob,5,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,77,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Jarom_1,1,0.4392033804771206,BOM,1830,BOM,BOM_1830,Jarom_1,Jarom,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Mormon_1,1,0.013561271241978923,BOM,1830,BOM,BOM_1830,Mormon_1,Mormon,1,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mormon_3,1,0.006740201888704833,BOM,1830,BOM,BOM_1830,Mormon_3,Mormon,3,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mormon_5,1,0.003562334575883064,BOM,1830,BOM,BOM_1830,Mormon_5,Mormon,5,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mormon_6,1,0.0011990207325446312,BOM,1830,BOM,BOM_1830,Mormon_6,Mormon,6,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mormon_7,1,0.04100956080749396,BOM,1830,BOM,BOM_1830,Mormon_7,Mormon,7,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mormon_9,1,0.27228602716606076,BOM,1830,BOM,BOM_1830,Mormon_9,Mormon,9,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,37,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Moroni_7,1,0.007415543605722497,BOM,1830,BOM,BOM_1830,Moroni_7,Moroni,7,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,48,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Moroni_8,1,0.37635590976620314,BOM,1830,BOM,BOM_1830,Moroni_8,Moroni,8,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,30,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Moroni_9,1,0.004233429815403866,BOM,1830,BOM,BOM_1830,Moroni_9,Moroni,9,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Moroni_10,1,0.0030296083634108184,BOM,1830,BOM,BOM_1830,Moroni_10,Moroni,10,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,34,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mosiah_1,1,0.011858828531106091,BOM,1830,BOM,BOM_1830,Mosiah_1,Mosiah,1,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_2,1,0.004249100236090264,BOM,1830,BOM,BOM_1830,Mosiah_2,Mosiah,2,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_3,1,0.009175878541557658,BOM,1830,BOM,BOM_1830,Mosiah_3,Mosiah,3,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,27,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_4,1,0.006045298639061891,BOM,1830,BOM,BOM_1830,Mosiah_4,Mosiah,4,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_5,1,0.004520282605408488,BOM,1830,BOM,BOM_1830,Mosiah_5,Mosiah,5,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_7,1,0.051367206813912825,BOM,1830,BOM,BOM_1830,Mosiah_7,Mosiah,7,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_8,1,0.006829256375779025,BOM,1830,BOM,BOM_1830,Mosiah_8,Mosiah,8,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,21,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_9,1,0.0013464261012632317,BOM,1830,BOM,BOM_1830,Mosiah_9,Mosiah,9,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_10,1,0.028895236042990602,BOM,1830,BOM,BOM_1830,Mosiah_10,Mosiah,10,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,22,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_11,1,0.288047566087007,BOM,1830,BOM,BOM_1830,Mosiah_11,Mosiah,11,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,29,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_13,1,0.19912697750726782,BOM,1830,BOM,BOM_1830,Mosiah_13,Mosiah,13,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_15,1,0.45933415117157594,BOM,1830,BOM,BOM_1830,Mosiah_15,Mosiah,15,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,31,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_16,1,0.03738917408009024,BOM,1830,BOM,BOM_1830,Mosiah_16,Mosiah,16,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
