doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,chapter_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
SR-16,Helaman_2,0.9182926384847001,20,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Helaman,2,Helaman 2,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Alma_22,0.9562025963861269,1,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Alma_10,0.9516886574814981,2,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,10,Alma 10,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Mosiah_7,0.9501724438447036,3,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Alma_30,0.947088528509227,4,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,1_Nephi_17,0.9453582193642633,5,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",1 Nephi,17,1 Nephi 17,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-17,2_Nephi_1,0.9446032789952127,6,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",2 Nephi,1,2 Nephi 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-17,Alma_9,0.9434679134418678,7,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,9,Alma 9,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Ether_2,0.9432563305137242,8,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Ether,2,Ether 2,MP-2,MP-2_3Nephi_to_Moroni
SR-17,Mosiah_27,0.9394292721401769,9,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Jacob_5,0.9387154662265826,10,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Jacob,5,Jacob 5,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-17,Mosiah_29,0.9380705880612715,11,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Mosiah,29,Mosiah 29,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Alma_8,0.9370041249549352,12,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,8,Alma 8,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Ether_13,0.9359098931188901,13,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Ether,13,Ether 13,MP-2,MP-2_3Nephi_to_Moroni
SR-17,Mosiah_18,0.9344576202902576,14,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Alma_46,0.9334085716925166,15,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,3_Nephi_11,0.9333771201860311,16,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",3 Nephi,11,3 Nephi 11,MP-2,MP-2_3Nephi_to_Moroni
SR-17,1_Nephi_15,0.9333358518023978,17,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-17,Ether_8,0.9329289892054353,18,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Ether,8,Ether 8,MP-2,MP-2_3Nephi_to_Moroni
SR-17,Alma_42,0.931607849651409,19,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-17,Mosiah_26,0.9307443590608264,20,Sidney Rigdon,SR,SR-17,"Series of 9 articles from Evening and Morning Star (Vol I, 11: Independence, MO April 1833) titled Gospel",Mosiah,26,Mosiah 26,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Mosiah_27,0.9528442758161314,1,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_17,0.9524948482503169,2,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_50,0.9500972177180725,3,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_51,0.9446791517896007,4,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,51,Alma 51,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,3_Nephi_1,0.944257130786808,5,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",3 Nephi,1,3 Nephi 1,MP-2,MP-2_3Nephi_to_Moroni
SR-18,Alma_46,0.9434206639611289,6,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_43,0.942983128738386,7,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,43,Alma 43,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Mosiah_7,0.9422302265289135,8,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Mosiah_18,0.9421779652669604,9,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_49,0.9421755488905046,10,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,49,Alma 49,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_27,0.9419936190411125,11,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,3_Nephi_4,0.9365707802395998,12,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",3 Nephi,4,3 Nephi 4,MP-2,MP-2_3Nephi_to_Moroni
SR-18,Alma_1,0.9354892150486868,13,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,1,Alma 1,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_16,0.9351264512160747,14,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,16,Alma 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_62,0.9347759103903689,15,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,62,Alma 62,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Helaman_1,0.9336835655481233,16,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Helaman,1,Helaman 1,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Helaman_5,0.9327979424564521,17,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Helaman,5,Helaman 5,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_52,0.9324455887443303,18,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,52,Alma 52,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Mosiah_28,0.9324176555602862,19,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Mosiah,28,Mosiah 28,MP-1,MP-1_Mosiah_Alma_Helaman
SR-18,Alma_3,0.9319571112565411,20,Sidney Rigdon,SR,SR-18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Alma,3,Alma 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Mosiah_27,0.9069530551670938,1,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_42,0.8993921930297024,2,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_6,0.8992637801144081,3,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,6,Alma 6,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Helaman_7,0.8848857701175993,4,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Helaman,7,Helaman 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Mosiah_7,0.8830344768935993,5,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_30,0.8815365575319115,6,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_11,0.8799539402316184,7,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_10,0.8795216816760122,8,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,10,Alma 10,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Helaman_2,0.8776133167408781,9,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Helaman,2,Helaman 2,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_13,0.8748817334925679,10,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,13,Alma 13,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Helaman_1,0.8706304938507635,11,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Helaman,1,Helaman 1,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,1_Nephi_14,0.8703385270827004,12,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",1 Nephi,14,1 Nephi 14,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-19,Mosiah_13,0.8675436366635149,13,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Mosiah,13,Mosiah 13,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_46,0.8645579065226171,14,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Alma_22,0.8642627225374726,15,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,Ether_4,0.863558155320466,16,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Ether,4,Ether 4,MP-2,MP-2_3Nephi_to_Moroni
SR-19,Mosiah_8,0.8630869987891805,17,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Mosiah,8,Mosiah 8,MP-1,MP-1_Mosiah_Alma_Helaman
SR-19,1_Nephi_15,0.8629797047155822,18,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-19,Omni_1,0.8629134494745334,19,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-19,Moroni_3,0.8627584666588008,20,Sidney Rigdon,SR,SR-19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Moroni,3,Moroni 3,MP-2,MP-2_3Nephi_to_Moroni
SR-20,Mosiah_23,0.9358565846118543,1,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Mosiah,23,Mosiah 23,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,1_Nephi_15,0.9263203016409274,2,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-20,Alma_21,0.9254700813745241,3,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Ether_8,0.9252768580274742,4,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Ether,8,Ether 8,MP-2,MP-2_3Nephi_to_Moroni
SR-20,2_Nephi_26,0.9243241758021601,5,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",2 Nephi,26,2 Nephi 26,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-20,Ether_6,0.9237211104168478,6,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Ether,6,Ether 6,MP-2,MP-2_3Nephi_to_Moroni
SR-20,Mosiah_18,0.9228587740921482,7,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Alma_31,0.9209523800280806,8,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,31,Alma 31,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Alma_42,0.9203577832789411,9,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Alma_55,0.919521769905284,10,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,55,Alma 55,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Alma_22,0.9195108888432956,11,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Mosiah_27,0.9191771585209527,12,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,2_Nephi_9,0.9187990290938408,13,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-20,Alma_14,0.9178740903617246,14,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,14,Alma 14,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Alma_11,0.9174047080066347,15,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Jarom_1,0.9155909016915545,16,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-20,Mosiah_7,0.9141244149792279,17,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Alma_45,0.913930184109337,18,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Alma,45,Alma 45,MP-1,MP-1_Mosiah_Alma_Helaman
SR-20,Mormon_8,0.913257108443562,19,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
SR-20,2_Nephi_2,0.9128260204778542,20,Sidney Rigdon,SR,SR-20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-21,3_Nephi_1,0.9236627703835506,1,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",3 Nephi,1,3 Nephi 1,MP-2,MP-2_3Nephi_to_Moroni
SR-21,Mosiah_27,0.9180353089497046,2,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Helaman_16,0.9126681940735489,3,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Helaman,16,Helaman 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Alma_25,0.9101977926180856,4,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,25,Alma 25,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,1_Nephi_15,0.9093358338614727,5,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-21,Alma_42,0.9085206713906178,6,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Alma_1,0.9064805461004248,7,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,1,Alma 1,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Alma_17,0.9046394296497713,8,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Alma_24,0.9024675138993445,9,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,24,Alma 24,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Mosiah_7,0.9010361458017258,10,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Mormon_5,0.9000622623272501,11,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Mormon,5,Mormon 5,MP-2,MP-2_3Nephi_to_Moroni
SR-21,Alma_27,0.8994446353836745,12,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,3_Nephi_6,0.8986182287040861,13,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",3 Nephi,6,3 Nephi 6,MP-2,MP-2_3Nephi_to_Moroni
SR-21,3_Nephi_4,0.8982979793360014,14,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",3 Nephi,4,3 Nephi 4,MP-2,MP-2_3Nephi_to_Moroni
SR-21,Mosiah_29,0.8979437861714762,15,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Mosiah,29,Mosiah 29,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Alma_13,0.8966999558154288,16,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,13,Alma 13,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,1_Nephi_22,0.89596342691737,17,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-21,Ether_15,0.8957025000933344,18,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Ether,15,Ether 15,MP-2,MP-2_3Nephi_to_Moroni
SR-21,Alma_50,0.8947629983292985,19,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-21,Alma_51,0.8938990115401673,20,Sidney Rigdon,SR,SR-21,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Gospel",Alma,51,Alma 51,MP-1,MP-1_Mosiah_Alma_Helaman
SR-22,Mosiah_7,0.936395099153381,1,Sidney Rigdon,SR,SR-22,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Gospel",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-22,Alma_30,0.9360635859571758,2,Sidney Rigdon,SR,SR-22,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Gospel",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
SR-22,Alma_11,0.9317120626539128,3,Sidney Rigdon,SR,SR-22,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Gospel",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-22,2_Nephi_2,0.9306079169185599,4,Sidney Rigdon,SR,SR-22,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Gospel",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-22,Alma_22,0.9296658838023497,5,Sidney Rigdon,SR,SR-22,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Gospel",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
SR-22,Mosiah_27,0.9284477925403881,6,Sidney Rigdon,SR,SR-22,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Gospel",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
