doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,chapter_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
OC-11,Alma_11,0.88218519240958,2,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,Omni_1,0.8819745905269966,3,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-11,2_Nephi_9,0.8800569522385695,4,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-11,Alma_30,0.8754565022303387,5,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,Alma_5,0.8694137196313875,6,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,5,Alma 5,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,Jarom_1,0.8687436219017557,7,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-11,Mosiah_27,0.8677599980628646,8,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,2_Nephi_20,0.8636211751908004,9,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-11,Alma_21,0.8588868279555736,10,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,Moroni_3,0.8568375430502855,11,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Moroni,3,Moroni 3,MP-2,MP-2_3Nephi_to_Moroni
OC-11,3_Nephi_5,0.8562023628196987,12,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",3 Nephi,5,3 Nephi 5,MP-2,MP-2_3Nephi_to_Moroni
OC-11,Alma_18,0.8555415389030908,13,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,18,Alma 18,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,Mosiah_13,0.8547922245450267,14,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Mosiah,13,Mosiah 13,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,Alma_40,0.8541188911356866,15,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,1_Nephi_15,0.8530332791414112,16,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-11,Alma_26,0.8527686845842122,17,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Alma,26,Alma 26,MP-1,MP-1_Mosiah_Alma_Helaman
OC-11,3_Nephi_24,0.8523463042169593,18,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",3 Nephi,24,3 Nephi 24,MP-2,MP-2_3Nephi_to_Moroni
OC-11,2_Nephi_7,0.851128266150786,19,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",2 Nephi,7,2 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-11,Mormon_8,0.8511188794214664,20,Oliver Cowdery,OC,OC-11,"Oliver Cowdery, Letter to William Frye, 22 December 1835; rep. Oliver Cowdery, ""Egyptian Mummies,"" Messenger and Advocate 2, no. 3 (December 1835): 233–237",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
OC-12,Jarom_1,0.8127410695336353,1,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,Enos_1,0.8097014640956993,2,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,Alma_21,0.8081824931461504,3,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,Omni_1,0.807289417677293,4,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,Mosiah_10,0.801251483795708,5,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Mosiah,10,Mosiah 10,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,Moroni_3,0.7992869526428653,6,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Moroni,3,Moroni 3,MP-2,MP-2_3Nephi_to_Moroni
OC-12,2_Nephi_7,0.7968534903968951,7,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",2 Nephi,7,2 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,3_Nephi_24,0.7949614393698514,8,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",3 Nephi,24,3 Nephi 24,MP-2,MP-2_3Nephi_to_Moroni
OC-12,Alma_63,0.7935556503945282,9,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Alma,63,Alma 63,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,2_Nephi_13,0.7888932873226535,10,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",2 Nephi,13,2 Nephi 13,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,Alma_55,0.7860029362718728,11,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Alma,55,Alma 55,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,Mosiah_13,0.7835485732047048,12,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Mosiah,13,Mosiah 13,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,Alma_26,0.7828678500524573,13,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Alma,26,Alma 26,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,3_Nephi_5,0.7809492336489756,14,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",3 Nephi,5,3 Nephi 5,MP-2,MP-2_3Nephi_to_Moroni
OC-12,2_Nephi_4,0.7796018741867198,15,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",2 Nephi,4,2 Nephi 4,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,Mosiah_12,0.7794090356635103,16,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
OC-12,Moroni_9,0.7786065617979592,17,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Moroni,9,Moroni 9,MP-2,MP-2_3Nephi_to_Moroni
OC-12,2_Nephi_16,0.7782939445250925,18,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",2 Nephi,16,2 Nephi 16,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,Jacob_1,0.7698553869091467,19,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",Jacob,1,Jacob 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-12,2_Nephi_24,0.7695670483233029,20,Oliver Cowdery,OC,OC-12,"Oliver Cowdery, Journal, January 21, 1836, 7, CHL, MS 3249",2 Nephi,24,2 Nephi 24,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Mosiah_13,0.8300479720101462,1,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Mosiah,13,Mosiah 13,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,2_Nephi_7,0.8274536804424818,2,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",2 Nephi,7,2 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Omni_1,0.8247188101687918,3,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Moroni_3,0.8187611240407023,4,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Moroni,3,Moroni 3,MP-2,MP-2_3Nephi_to_Moroni
OC-13,Jarom_1,0.8178218754243375,5,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,3_Nephi_24,0.8156929039653225,6,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",3 Nephi,24,3 Nephi 24,MP-2,MP-2_3Nephi_to_Moroni
OC-13,Enos_1,0.8154721653936261,7,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Alma_41,0.8118319010839113,8,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Alma,41,Alma 41,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,Jacob_7,0.8092417688992748,9,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Jacob,7,Jacob 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Alma_42,0.8016916177396609,10,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,Alma_54,0.7998819719447599,11,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Alma,54,Alma 54,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,2_Nephi_4,0.796580211593028,12,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",2 Nephi,4,2 Nephi 4,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Alma_55,0.7965000479388717,13,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Alma,55,Alma 55,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,Jacob_6,0.793649260819004,14,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Jacob,6,Jacob 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Alma_38,0.7934839083143492,15,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Alma,38,Alma 38,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,Mosiah_12,0.7909997785039958,16,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,Alma_21,0.7907662044099868,17,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,1_Nephi_9,0.7905802762226951,18,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",1 Nephi,9,1 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-13,Mosiah_27,0.790561011901139,19,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
OC-13,Helaman_7,0.7893580649696722,20,Oliver Cowdery,OC,OC-13,"Oliver Cowdery, letter to Joseph Smith, January 21, 1838, The Joseph Smith Papers website, accessed May 23, 2024",Helaman,7,Helaman 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Moroni_9,0.9091544392197457,1,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Moroni,9,Moroni 9,MP-2,MP-2_3Nephi_to_Moroni
OC-14,Moroni_8,0.9066292253599705,2,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Moroni,8,Moroni 8,MP-2,MP-2_3Nephi_to_Moroni
OC-14,Mosiah_8,0.9066230237536296,3,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mosiah,8,Mosiah 8,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Alma_40,0.9057682443621696,4,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Alma_26,0.9038933262052982,5,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Alma,26,Alma 26,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Words_of_Mormon_1,0.9011738066416672,6,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Words of Mormon,1,Words of Mormon 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,2_Nephi_9,0.9004234473497973,7,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Omni_1,0.9002389784162155,8,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Jacob_4,0.8994688096075325,9,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Jacob,4,Jacob 4,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Enos_1,0.897940024171198,10,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Mosiah_7,0.8961728219549785,11,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Alma_61,0.8932717683217313,12,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Alma,61,Alma 61,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Jarom_1,0.8926566935040837,13,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Mosiah_3,0.8915561973565767,14,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,Mosiah_16,0.8910877764939704,15,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mosiah,16,Mosiah 16,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,2_Nephi_2,0.8896418693606664,16,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Mormon_9,0.8890350762267717,17,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mormon,9,Mormon 9,MP-2,MP-2_3Nephi_to_Moroni
OC-14,Mosiah_26,0.8888187051736833,18,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mosiah,26,Mosiah 26,MP-1,MP-1_Mosiah_Alma_Helaman
OC-14,1_Nephi_7,0.8872201289160184,19,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",1 Nephi,7,1 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-14,Mormon_3,0.8846304566658985,20,Oliver Cowdery,OC,OC-14,"Oliver Cowdery, Letter, August 3, 1836, rep. Messenger and Advocate 2, no. 12 (September 1836): 374–75",Mormon,3,Mormon 3,MP-2,MP-2_3Nephi_to_Moroni
OC-15,Alma_36,0.8395369394977954,1,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,36,Alma 36,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Alma_6,0.8395000763826017,2,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,6,Alma 6,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,1_Nephi_1,0.8227675836508309,3,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",1 Nephi,1,1 Nephi 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-15,3_Nephi_1,0.8123636884156196,4,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",3 Nephi,1,3 Nephi 1,MP-2,MP-2_3Nephi_to_Moroni
OC-15,3_Nephi_2,0.8096127529191106,5,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",3 Nephi,2,3 Nephi 2,MP-2,MP-2_3Nephi_to_Moroni
OC-15,Alma_1,0.8049546565188277,6,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,1,Alma 1,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,1_Nephi_5,0.8037168777028381,7,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",1 Nephi,5,1 Nephi 5,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-15,Mosiah_24,0.8020826654305646,8,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Mosiah,24,Mosiah 24,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Alma_59,0.8011786653045756,9,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,59,Alma 59,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Alma_19,0.8011421817825948,10,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,19,Alma 19,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Helaman_2,0.7980862495250444,11,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Helaman,2,Helaman 2,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Alma_48,0.7978078330923938,12,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,48,Alma 48,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Alma_4,0.7961478860697626,13,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,4,Alma 4,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Mosiah_1,0.7952512958257965,14,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Mosiah,1,Mosiah 1,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,Alma_8,0.793238503297881,15,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,8,Alma 8,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,3_Nephi_8,0.7929653349042455,16,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",3 Nephi,8,3 Nephi 8,MP-2,MP-2_3Nephi_to_Moroni
OC-15,Alma_7,0.7927872044024066,17,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,7,Alma 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,3_Nephi_4,0.7911024143202472,18,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",3 Nephi,4,3 Nephi 4,MP-2,MP-2_3Nephi_to_Moroni
OC-15,Alma_25,0.7910871170078849,19,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",Alma,25,Alma 25,MP-1,MP-1_Mosiah_Alma_Helaman
OC-15,1_Nephi_19,0.7904079625573704,20,Oliver Cowdery,OC,OC-15,"Oliver Cowdery, Letter to Warren A. Cowdery, January 21, 1838, Oliver Cowdery Letterbook",1 Nephi,19,1 Nephi 19,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,2_Nephi_7,0.8906192163852114,1,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",2 Nephi,7,2 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,1_Nephi_11,0.8880543007327452,2,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",1 Nephi,11,1 Nephi 11,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,Omni_1,0.8826130503956822,3,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
