source_doc,target_doc,similarity,rank,source_corpus,source_book,source_chapter,source_header,author,author_code,short_name,chapter_original,chapter_title,target_corpus,target_source,target_book,target_chapter,target_section,target_genre,target_header
SR-12,Mormon_5,0.9273779334205299,7,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Mormon,5,MP-2,Modern_Scripture,Mormon 5
SR-12,Helaman_15,0.9263230197339098,8,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Helaman,15,MP-1,Modern_Scripture,Helaman 15
SR-12,Alma_17,0.9245082107023326,9,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Alma,17,MP-1,Modern_Scripture,Alma 17
SR-12,Mosiah_28,0.9241536106713569,10,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Mosiah,28,MP-1,Modern_Scripture,Mosiah 28
SR-12,Alma_27,0.9240796233900316,11,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Alma,27,MP-1,Modern_Scripture,Alma 27
SR-12,2_Nephi_28,0.9238146772882726,12,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,2 Nephi,28,MP-3,Modern_Scripture,2 Nephi 28
SR-12,1_Nephi_14,0.9236432569840552,13,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,1 Nephi,14,MP-3,Modern_Scripture,1 Nephi 14
SR-12,Alma_25,0.9233610238548744,14,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Alma,25,MP-1,Modern_Scripture,Alma 25
SR-12,Mosiah_3,0.9233267303952702,15,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Mosiah,3,MP-1,Modern_Scripture,Mosiah 3
SR-12,Mosiah_27,0.9230290286763557,16,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Mosiah,27,MP-1,Modern_Scripture,Mosiah 27
SR-12,Alma_50,0.9220719830679083,17,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Alma,50,MP-1,Modern_Scripture,Alma 50
SR-12,Jeremiah_32,0.9220066266857205,18,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",KJV,KJV,Jeremiah,32,Jeremiah,Prophetic,Jeremiah 32
SR-12,Jeremiah_19,0.9197669947282355,19,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",KJV,KJV,Jeremiah,19,Jeremiah,Prophetic,Jeremiah 19
SR-12,Alma_46,0.9183597460252337,20,JSO,Sidney Rigdon,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Sidney Rigdon,SR,SR-12,3-10,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",BOM,BOM_1830,Alma,46,MP-1,Modern_Scripture,Alma 46
SR-13,BOC_1833__Book_of_Commandments_59,0.9416445404433541,1,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOC,BOC_1833,Book of Commandments,59,BOC_59,Modern_Revelation,"[edit] A Revelation to the elders of the church, assembled on the land of Zion, given August, 1831."
SR-13,DC_1835__107__section_128,0.9402092291828028,2,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-13,DC_1835__097__section_102,0.9353915779866506,3,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,102,Section 102,Modern_Scripture,Section 102 (1835 Doctrine and Covenants)
SR-13,DC_1835__018__section_20,0.9345770281940924,4,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-13,DC_1835__056__section_58,0.9312468379894245,5,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,58,Section 58,Modern_Scripture,Section 58 (1835 Doctrine and Covenants)
SR-13,BOC_1833__Book_of_Commandments_24,0.9253881569025186,6,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOC,BOC_1833,Book of Commandments,24,BOC_24,Modern_Revelation,"[edit] The Articles and Covenants of the church of Christ, given in Fayette, New-York, June, 1830;"
SR-13,Isaiah_40,0.9247104513225567,7,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,Isaiah,40,Isaiah_40_55,Prophetic,Isaiah 40
SR-13,2 Kings_10,0.9236925526252289,8,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,2 Kings,10,2 Kings,Narrative,2 Kings 10
SR-13,2_Nephi_9,0.9216680702605312,9,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOM,BOM_1830,2 Nephi,9,MP-3,Modern_Scripture,2 Nephi 9
SR-13,Alma_11,0.921170498477955,10,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-13,DC_1835__102__section_107,0.9193073124027402,11,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,107,Section 107,Modern_Scripture,Section 107 (1835 Doctrine and Covenants)
SR-13,Jeremiah_8,0.9168229974996588,12,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,Jeremiah,8,Jeremiah,Prophetic,Jeremiah 8
SR-13,2 Kings_7,0.9163423757162892,13,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,2 Kings,7,2 Kings,Narrative,2 Kings 7
SR-13,1 Kings_14,0.9159759133428478,14,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,1 Kings,14,1 Kings,Narrative,1 Kings 14
SR-13,DC_1835__074__section_76,0.9149926468908558,15,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,76,Section 76,Modern_Scripture,Section 76 (1835 Doctrine and Covenants)
SR-13,1 Samuel_9,0.9143313593538203,16,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,1 Samuel,9,1 Samuel,Narrative,1 Samuel 9
SR-13,Jeremiah_18,0.9128187217841481,17,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",KJV,KJV,Jeremiah,18,Jeremiah,Prophetic,Jeremiah 18
SR-13,Helaman_12,0.9119477710718891,18,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOM,BOM_1830,Helaman,12,MP-1,Modern_Scripture,Helaman 12
SR-13,Mosiah_12,0.9107251796046152,19,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOM,BOM_1830,Mosiah,12,MP-1,Modern_Scripture,Mosiah 12
SR-13,Mosiah_15,0.9102841760481003,20,JSO,Sidney Rigdon,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Sidney Rigdon,SR,SR-13,3-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",BOM,BOM_1830,Mosiah,15,MP-1,Modern_Scripture,Mosiah 15
SR-14,Isaiah_3,0.9377846824596009,1,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Isaiah,3,Isaiah_1_35,Prophetic,Isaiah 3
SR-14,DC_1835__107__section_128,0.9359449371035722,2,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-14,2_Nephi_13,0.9289008527570974,3,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",BOM,BOM_1830,2 Nephi,13,MP-3,Modern_Scripture,2 Nephi 13
SR-14,Isaiah_5,0.9286884868034699,4,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Isaiah,5,Isaiah_1_35,Prophetic,Isaiah 5
SR-14,Jeremiah_49,0.9282983637408259,5,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Jeremiah,49,Jeremiah,Prophetic,Jeremiah 49
SR-14,Isaiah_2,0.9231207538231219,6,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Isaiah,2,Isaiah_1_35,Prophetic,Isaiah 2
SR-14,DC_1835__097__section_102,0.9208787250547209,7,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,102,Section 102,Modern_Scripture,Section 102 (1835 Doctrine and Covenants)
SR-14,2_Nephi_15,0.9200226299444774,8,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",BOM,BOM_1830,2 Nephi,15,MP-3,Modern_Scripture,2 Nephi 15
SR-14,2_Nephi_9,0.9189648174218439,9,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",BOM,BOM_1830,2 Nephi,9,MP-3,Modern_Scripture,2 Nephi 9
SR-14,Ezekiel_21,0.9149220269502167,10,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Ezekiel,21,Ezekiel,Prophetic,Ezekiel 21
SR-14,Alma_40,0.9144267950050166,11,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",BOM,BOM_1830,Alma,40,MP-1,Modern_Scripture,Alma 40
SR-14,Jeremiah_23,0.9142720431523377,12,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Jeremiah,23,Jeremiah,Prophetic,Jeremiah 23
SR-14,Alma_11,0.9141152985204745,13,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-14,DC_1835__066__section_68,0.913251503655236,14,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,68,Section 68,Modern_Scripture,Section 68 (1835 Doctrine and Covenants)
SR-14,DC_1835__108__sections_129-130-131-132-133,0.9125089179256931,15,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,129,Sections 129-130-131-132-133,Modern_Scripture,"Sections 129, 130, 131, 132 & 133 (1835 Doctrine and Covenants)"
SR-14,Jeremiah_17,0.9123751872108986,16,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Jeremiah,17,Jeremiah,Prophetic,Jeremiah 17
SR-14,DC_1835__056__section_58,0.9113207824141908,17,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",DC,DC_1835,Doctrine and Covenants,58,Section 58,Modern_Scripture,Section 58 (1835 Doctrine and Covenants)
SR-14,Mormon_8,0.9104696013033489,18,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",BOM,BOM_1830,Mormon,8,MP-2,Modern_Scripture,Mormon 8
SR-14,Jeremiah_8,0.9104647472501499,19,JSO,Sidney Rigdon,14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Sidney Rigdon,SR,SR-14,3-12,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",KJV,KJV,Jeremiah,8,Jeremiah,Prophetic,Jeremiah 8
