source_doc,short_name,source_header,target_corpus,target_book,votes,weighted_votes,mean_similarity,max_similarity,pct_votes,weighted_pct_votes
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",KJV,2 Kings,1,0.9282177223004612,0.9282177223004612,0.9282177223004612,0.05,0.05028520399019732
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",KJV,1 Kings,1,0.9164767147789683,0.9164767147789683,0.9164767147789683,0.05,0.04964914744431982
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",BOM,Omni,1,0.910320430975446,0.910320430975446,0.910320430975446,0.05,0.049315637342708704
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",DC,Doctrine and Covenants,4,3.650353010273043,0.9125882525682607,0.9345057155645204,0.2,0.20298209614699275
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",KJV,Jeremiah,3,2.683979031780999,0.894659677260333,0.8985650067252651,0.15,0.14924575468517023
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOM,Alma,2,1.8133124391343953,0.9066562195671977,0.9230844851713518,0.1,0.10083133297767947
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOC,Book of Commandments,2,1.7989413954554268,0.8994706977277134,0.9022089771717615,0.1,0.10003221449199667
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",KJV,Isaiah,2,1.7807328498138282,0.8903664249069141,0.8905952160356667,0.1,0.0990197072764703
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOM,Omni,1,0.901220191118801,0.901220191118801,0.901220191118801,0.05,0.05011338984708346
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOM,Moroni,1,0.8974325792020993,0.8974325792020993,0.8974325792020993,0.05,0.04990277531087839
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",KJV,Amos,1,0.8962601980588896,0.8962601980588896,0.8962601980588896,0.05,0.04983758370303602
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOM,2 Nephi,1,0.8911539615057127,0.8911539615057127,0.8911539615057127,0.05,0.049553645520600154
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOM,Jarom,1,0.8902499275842539,0.8902499275842539,0.8902499275842539,0.05,0.049503375670027
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",BOM,Mosiah,1,0.8901491876934503,0.8901491876934503,0.8901491876934503,0.05,0.04949777391202075
SR-40,SR-40,"Vol 1, No 1, Kirtland Ohio, October 1837",KJV,1 Samuel,1,0.8898358509072132,0.8898358509072132,0.8898358509072132,0.05,0.049480350458044824
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",DC,Doctrine and Covenants,5,4.615688044138554,0.9231376088277108,0.9361990699103538,0.25,0.25307630340638837
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,Alma,3,2.7310622091807657,0.9103540697269219,0.9148519444946199,0.15,0.1497430332515785
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,Mosiah,3,2.7266740981221056,0.9088913660407019,0.9133635560421163,0.15,0.1495024349019841
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOC,Book of Commandments,2,1.8153660827081113,0.9076830413540556,0.9110889114752723,0.1,0.09953578602967511
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,Jacob,1,0.9219555846982473,0.9219555846982473,0.9219555846982473,0.05,0.050550450777670425
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,1 Nephi,1,0.9100041008352248,0.9100041008352248,0.9100041008352248,0.05,0.049895155764803203
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,2 Nephi,1,0.9046272984782044,0.9046272984782044,0.9046272984782044,0.05,0.04960034787231804
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,Mormon,1,0.9037846105693154,0.9037846105693154,0.9037846105693154,0.05,0.0495541436360552
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,Helaman,1,0.9035675783184878,0.9035675783184878,0.9035675783184878,0.05,0.04954224384576735
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",KJV,Jeremiah,1,0.9033026366478579,0.9033026366478579,0.9033026366478579,0.05,0.04952771720142308
SR-41,SR-41,"TO THE SAINTS ABROAD. Vol 1, No 4, Far West MO, August 1838",BOM,Moroni,1,0.9022934391574011,0.9022934391574011,0.9022934391574011,0.05,0.04947238331233667
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOM,Alma,8,7.290200046309014,0.9112750057886267,0.9389202895422066,0.4,0.3996526975376574
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",DC,Doctrine and Covenants,4,3.699912933467951,0.9249782333669877,0.9378570300135431,0.2,0.20283122206825874
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOC,Book of Commandments,2,1.8054917266465194,0.9027458633232597,0.9058177892555376,0.1,0.09897803000639616
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOM,Jacob,1,0.9200401486640989,0.9200401486640989,0.9200401486640989,0.05,0.05043709705095364
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",KJV,2 Kings,1,0.9118016654841029,0.9118016654841029,0.9118016654841029,0.05,0.049985458960696984
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOM,2 Nephi,1,0.9073208355433863,0.9073208355433863,0.9073208355433863,0.05,0.04973981744720771
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOM,Mosiah,1,0.9040143887900433,0.9040143887900433,0.9040143887900433,0.05,0.04955855625329751
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOM,Mormon,1,0.9035158044095772,0.9035158044095772,0.9035158044095772,0.05,0.04953122358871524
SR-42,SR-42,"Oration. July 4 1838, Far West, Caldwell County, MO by Mr. S. Rigdon",BOM,1 Nephi,1,0.8990407207018458,0.8990407207018458,0.8990407207018458,0.05,0.04928589708681669
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",BOM,Alma,5,4.481048278635289,0.8962096557270579,0.9026769643867455,0.25,0.2500969896765446
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",KJV,2 Samuel,5,4.4692136123784785,0.8938427224756957,0.8989321402044198,0.25,0.2494364713735469
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",KJV,2 Kings,3,2.6994687236093124,0.8998229078697708,0.9033766292186793,0.15,0.15066318404100856
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",KJV,1 Samuel,3,2.6848400188789725,0.8949466729596576,0.8997234444658162,0.15,0.14984672441182573
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",KJV,1 Kings,2,1.7845297777917408,0.8922648888958704,0.8959537905698882,0.1,0.09959846394464433
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",BOM,Omni,1,0.9069788027286458,0.9069788027286458,0.9069788027286458,0.05,0.05062044730568116
SR-43,SR-43,"COMMUNICATIONS. May 27, 1838, Commerce",BOM,Mosiah,1,0.8911627505078724,0.8911627505078724,0.8911627505078724,0.05,0.04973771924674868
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",DC,Doctrine and Covenants,5,3.86501226078473,0.773002452156946,0.7807895377534966,0.25,0.2492817509840096
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",KJV,2 Kings,3,2.31745360765413,0.77248453588471,0.7811529099777764,0.15,0.14946883843078387
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",KJV,1 Samuel,2,1.5817647752408721,0.7908823876204361,0.7929008521735627,0.1,0.10201910529950442
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",KJV,Job,2,1.5463747737324374,0.7731873868662187,0.7768664335062335,0.1,0.09973655586677424
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",BOC,Book of Commandments,2,1.5458982423957963,0.7729491211978982,0.7788713748417689,0.1,0.09970582101834907
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",KJV,Isaiah,2,1.5385934583236236,0.7692967291618118,0.7697633308852054,0.1,0.09923468425571909
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",KJV,Proverbs,1,0.7872676685432418,0.7872676685432418,0.7872676685432418,0.05,0.05077641406180493
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",BOM,Moroni,1,0.7746419366921096,0.7746419366921096,0.7746419366921096,0.05,0.04996209205428151
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",BOM,Alma,1,0.7742596892160873,0.7742596892160873,0.7742596892160873,0.05,0.04993743823336124
SR-44,SR-44,"Editor of Wasp. Nauvoo, August 27, 1842",KJV,Psalms,1,0.7733272671711493,0.7733272671711493,0.7733272671711493,0.05,0.049877299795412
SR-45,SR-45,"Trial of Joseph Smith, Nauvoo Neighbor, July 26, 1843",BOM,Alma,10,9.19652626487711,0.919652626487711,0.9347462151153594,0.5,0.5011533350339621
SR-45,SR-45,"Trial of Joseph Smith, Nauvoo Neighbor, July 26, 1843",BOM,Mosiah,4,3.6630773141315704,0.9157693285328926,0.9169919350727355,0.2,0.19961487191912194
SR-45,SR-45,"Trial of Joseph Smith, Nauvoo Neighbor, July 26, 1843",BOM,1 Nephi,2,1.8279611133423532,0.9139805566711766,0.9150707927281282,0.1,0.09961248213497667
SR-45,SR-45,"Trial of Joseph Smith, Nauvoo Neighbor, July 26, 1843",KJV,1 Samuel,2,1.824784936498395,0.9123924682491975,0.9134808782463413,0.1,0.09943940030253669
SR-45,SR-45,"Trial of Joseph Smith, Nauvoo Neighbor, July 26, 1843",BOM,Omni,1,0.9277674113995523,0.9277674113995523,0.9277674113995523,0.05,0.05055753868005994
SR-45,SR-45,"Trial of Joseph Smith, Nauvoo Neighbor, July 26, 1843",KJV,1 Kings,1,0.910606424963278,0.910606424963278,0.910606424963278,0.05,0.049622371929342636
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOM,Alma,6,5.465008756142306,0.9108347926903844,0.916051160923521,0.3,0.2981820899813964
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",DC,Doctrine and Covenants,5,4.607510837486836,0.9215021674973672,0.9448747081231166,0.25,0.25139524426005944
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOM,Mosiah,3,2.7442714885372625,0.9147571628457541,0.9223904866287789,0.15,0.14973308267963747
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOM,2 Nephi,2,1.827943688377304,0.913971844188652,0.9169137849676127,0.1,0.09973635792550846
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOC,Book of Commandments,1,0.9397067476673545,0.9397067476673545,0.9397067476673545,0.05,0.05127232809538358
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOM,1 Nephi,1,0.9219843967070755,0.9219843967070755,0.9219843967070755,0.05,0.050305360267055704
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOM,Ether,1,0.9123969362074961,0.9123969362074961,0.9123969362074961,0.05,0.04978224875215363
SR-5,SR-5,"Series of 14 articles from Evening and Morning Star (Vol II, 17: Kirtland, OH February 1834) titled Millenium",BOM,Mormon,1,0.9089337102535814,0.9089337102535814,0.9089337102535814,0.05,0.049593288038805194
SR-6,SR-6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,Mosiah,6,5.5576444884722935,0.9262740814120489,0.9353945649335492,0.3,0.29833892661528544
SR-6,SR-6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,Alma,5,4.620632662135611,0.9241265324271221,0.9297703789860537,0.25,0.2480393612013852
SR-6,SR-6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",DC,Doctrine and Covenants,4,3.7894565912713913,0.9473641478178478,0.964922205919163,0.2,0.2034211461780444
SR-6,SR-6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOC,Book of Commandments,2,1.8835313959266193,0.9417656979633097,0.9562413608019066,0.1,0.10110951430457608
SR-6,SR-6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,1 Nephi,2,1.846581323661004,0.923290661830502,0.9258595194064553,0.1,0.09912600403850091
SR-6,SR-6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,Ether,1,0.9307802200220747,0.9307802200220747,0.9307802200220747,0.05,0.049965047662207863
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,Doctrine and Covenants,7,6.560034099629174,0.9371477285184534,0.9452687322327712,0.35,0.3519625963482227
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,Isaiah,3,2.7898826572906525,0.9299608857635508,0.9393766751889612,0.15,0.14968433527234312
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOC,Book of Commandments,2,1.8600962244434622,0.9300481122217311,0.933499814056207,0.1,0.09979891669307868
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,Mormon,2,1.8527484129332994,0.9263742064666497,0.9281102145634164,0.1,0.0994046878251616
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,2 Nephi,2,1.8506716129206207,0.9253358064603103,0.927014354461328,0.1,0.09929326219635279
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,Ezekiel,1,0.9436984532882688,0.9436984532882688,0.9436984532882688,0.05,0.050631834033898794
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,Alma,1,0.9322928368270992,0.9322928368270992,0.9322928368270992,0.05,0.050019893558947266
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,1 Kings,1,0.9251599655556476,0.9251599655556476,0.9251599655556476,0.05,0.049637196784206465
SR-7,SR-7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,Mosiah,1,0.9238567751442538,0.9238567751442538,0.9238567751442538,0.05,0.04956727728778858
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,Doctrine and Covenants,9,8.489195475507973,0.9432439417231082,0.9567151690858078,0.45,0.4507332486567286
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,1 Kings,4,3.7576475127367313,0.9394118781841828,0.9481838742049161,0.2,0.19951203569397793
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOM,2 Nephi,2,1.8718350047706016,0.9359175023853008,0.9385573904778662,0.1,0.0993849505626034
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOC,Book of Commandments,1,0.9590213733825828,0.9590213733825828,0.9590213733825828,0.05,0.05091917371947469
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,Ezekiel,1,0.9452900303709879,0.9452900303709879,0.9452900303709879,0.05,0.050190109008702945
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,2 Kings,1,0.9415674732790007,0.9415674732790007,0.9415674732790007,0.05,0.04999246009648007
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,Isaiah,1,0.9377486473248862,0.9377486473248862,0.9377486473248862,0.05,0.049789699795657845
SR-8,SR-8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOM,Alma,1,0.9318841076602264,0.9318841076602264,0.9318841076602264,0.05,0.04947832246637445
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",DC,Doctrine and Covenants,7,6.6028687295143715,0.9432669613591959,0.9499931537872294,0.35,0.3521650173506915
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",BOM,Mosiah,4,3.747384078447372,0.936846019611843,0.9429622786832735,0.2,0.19986730511651185
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",BOM,Alma,3,2.787722570136844,0.9292408567122814,0.9296103275115954,0.15,0.1486836112450415
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",BOM,1 Nephi,2,1.873237227983598,0.936618613991799,0.9446672853637529,0.1,0.09990939513094393
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",BOC,Book of Commandments,2,1.8649364865676308,0.9324682432838154,0.9339252234082874,0.1,0.09946667381320652
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",KJV,2 Kings,1,0.9384973079883984,0.9384973079883984,0.9384973079883984,0.05,0.05005489799819474
SR-9,SR-9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",BOM,2 Nephi,1,0.9347137123770153,0.9347137123770153,0.9347137123770153,0.05,0.04985309934540997
