corpus_id,doc_id,feature_set,neighbor_section,top5_count,similarity_sum,weighted_similarity_sum
KJV,Ezekiel_9,char4,Psalms,5,3.605904874766072,10.938891463463943
KJV,Ezekiel_9,function_words,1 Samuel,3,2.8923706514245024,10.61583803441622
KJV,Ezekiel_9,pos3,Ezekiel,9,6.6464845369009264,21.66740749868476
KJV,Ezekiel_9,word3,Psalms,5,4.134436516217248,12.452423454876577
KJV,Hosea_1,char3,Jeremiah,5,3.2328663032080573,12.142970075739317
KJV,Hosea_1,char4,Psalms,5,3.701796398613679,11.226474774671281
KJV,Hosea_1,function_words,Jeremiah,6,4.805562675406442,15.823730985738212
KJV,Hosea_1,pos3,Jeremiah,3,2.3909223718655905,5.89161779430981
KJV,Hosea_1,word3,Psalms,5,4.237517486739236,12.760997856076337
KJV,Hosea_10,char3,Isaiah_1_35,2,1.6627737826911537,6.6547756988913465
KJV,Hosea_10,char4,Psalms,5,3.511636585157907,10.646608945502505
KJV,Hosea_10,function_words,Isaiah_1_35,9,6.450583528788207,19.46509163891762
KJV,Hosea_10,pos3,Jeremiah,2,1.6213327254842547,6.489819239473683
KJV,Hosea_10,word3,Psalms,5,4.285426251067007,12.905392659425859
KJV,Hosea_11,char3,Jeremiah,6,3.409906927640253,10.262414332496348
KJV,Hosea_11,char4,Psalms,5,3.618255738307865,10.973305462074025
KJV,Hosea_11,function_words,Hosea,3,2.194358649258391,6.6214382349935645
KJV,Hosea_11,pos3,Jeremiah,2,1.6656568473993647,7.50440102726635
KJV,Hosea_11,word3,Psalms,5,4.388229278589192,13.213328737580143
KJV,Hosea_12,char3,Jeremiah,7,4.605544073714182,15.138975073354452
KJV,Hosea_12,char4,Psalms,5,3.487539745686818,10.580016282110359
KJV,Hosea_12,function_words,2 Kings,4,2.776429401197512,9.27836567119709
KJV,Hosea_12,pos3,Hosea,2,1.2754903227325436,5.741001714426529
KJV,Hosea_12,word3,Psalms,6,4.5198737039785595,13.473577701583944
KJV,Hosea_13,char3,Jeremiah,6,3.961862592371244,11.902434142464635
KJV,Hosea_13,char4,Psalms,5,3.5661515475562062,10.81349709995672
KJV,Hosea_13,function_words,Ezekiel,4,2.9072277679174667,9.1325461826274
KJV,Hosea_13,pos3,Ezekiel,4,3.0912332942622984,8.006584713088678
KJV,Hosea_13,word3,Psalms,6,4.505373152388058,13.978339253611567
KJV,Hosea_14,char3,Psalms,3,1.5236470857372035,6.096571124240318
KJV,Hosea_14,char4,Psalms,5,3.5858781695828026,10.879143679521267
KJV,Hosea_14,function_words,Psalms,4,2.5764988490320664,8.653935542542635
KJV,Hosea_14,pos3,Hosea,2,1.5630234228873414,7.123918599638864
KJV,Hosea_14,word3,Psalms,6,4.621498901714636,13.7560844455024
KJV,Hosea_2,char3,Jeremiah,7,4.76001045367271,14.326462003616976
KJV,Hosea_2,char4,Psalms,4,2.895655684186803,10.208145240923248
KJV,Hosea_2,function_words,Ezekiel,4,2.700654843504168,11.337441876609303
KJV,Hosea_2,pos3,Jeremiah,4,3.1525870553689406,10.327594248058062
KJV,Hosea_2,word3,Psalms,5,4.250962661510654,12.801528886344531
KJV,Hosea_3,char3,Jeremiah,4,2.5769116236324576,8.825610104634968
KJV,Hosea_3,char4,Psalms,5,3.6889228726547834,11.189964082708403
KJV,Hosea_3,function_words,1 Kings,3,2.6000657598137167,6.073256348536091
KJV,Hosea_3,pos3,Isaiah_1_35,2,1.3942349025297154,4.5997151386562685
KJV,Hosea_3,word3,Psalms,5,4.37026325173497,13.159551148928886
KJV,Hosea_4,char3,Jeremiah,9,6.276889413841565,20.625192969680434
KJV,Hosea_4,char4,Psalms,5,3.579755983419769,10.85356042385121
KJV,Hosea_4,function_words,Jeremiah,5,4.229344433619036,14.575094502303502
KJV,Hosea_4,pos3,Jeremiah,3,2.327935857411182,8.310402286198329
KJV,Hosea_4,word3,Psalms,5,4.275399860223828,12.87518623767297
KJV,Hosea_5,char3,Jeremiah,5,3.2114021456796524,13.149194376457547
KJV,Hosea_5,char4,Psalms,5,3.509761414709889,10.64694656166228
KJV,Hosea_5,function_words,Jeremiah,4,2.856936663269307,9.21324260613551
KJV,Hosea_5,pos3,Ezekiel,2,1.5652017992318077,7.133750240635273
KJV,Hosea_5,word3,Psalms,6,4.485805640751614,13.350994198555448
KJV,Hosea_6,char3,Jeremiah,4,2.8482023523979945,8.066498873212035
KJV,Hosea_6,char4,Psalms,5,3.564044058047141,10.814138732108866
KJV,Hosea_6,function_words,Jeremiah,3,2.180577085304607,6.543664453636554
KJV,Hosea_6,pos3,Psalms,3,2.0275800911023785,7.44749372604627
KJV,Hosea_6,word3,Psalms,6,4.544394891429843,13.680828781610812
KJV,Hosea_7,char3,Jeremiah,5,3.654567511831917,11.249889673131625
KJV,Hosea_7,char4,Psalms,7,4.769250355567198,15.094260027234634
KJV,Hosea_7,function_words,Jeremiah,3,2.5599852071826343,10.25661712341174
KJV,Hosea_7,pos3,Ezekiel,3,2.4722569178416807,10.077263026220454
KJV,Hosea_7,word3,Psalms,6,4.38933788359895,12.995773734633126
KJV,Hosea_8,char3,Jeremiah,5,3.1886425799746196,9.038680464602672
KJV,Hosea_8,char4,Psalms,5,3.54067103713202,10.745787910998777
KJV,Hosea_8,function_words,Jeremiah,3,2.1907608063640014,10.088639859742855
KJV,Hosea_8,pos3,Jeremiah,3,2.335441162530879,8.837606743666852
KJV,Hosea_8,word3,Psalms,5,4.361440219570439,13.133139822211715
KJV,Hosea_9,char3,Ezekiel,4,2.843015217537332,8.603204699212812
KJV,Hosea_9,char4,Psalms,5,3.5441596664334787,10.752125651054254
KJV,Hosea_9,function_words,Hosea,3,2.0296565365348638,7.44011063174976
KJV,Hosea_9,pos3,Jeremiah,3,2.3783769423311876,9.10944666496329
KJV,Hosea_9,word3,Psalms,7,4.7793889993939915,14.180951773180839
KJV,Isaiah_1,char3,Jeremiah,8,5.582715529768182,17.87837836311285
KJV,Isaiah_1,char4,Psalms,4,2.7429799636579117,9.677125010305707
KJV,Isaiah_1,function_words,Isaiah_1_35,3,1.9065140428650276,7.186061101050015
KJV,Isaiah_1,pos3,Jeremiah,5,3.4484723766731835,11.65757240762074
KJV,Isaiah_1,word3,Psalms,5,4.20391444789427,12.660135460785824
KJV,Isaiah_10,char3,Jeremiah,5,3.257724267863025,11.626237951900979
KJV,Isaiah_10,char4,Psalms,5,3.538506257056726,10.730675520305685
KJV,Isaiah_10,function_words,Isaiah_1_35,5,3.8202988532678015,13.850521212766765
KJV,Isaiah_10,pos3,Isaiah_1_35,4,3.0570704515566867,10.707756637204852
KJV,Isaiah_10,word3,Psalms,5,4.212124683431702,12.68516040236748
KJV,Isaiah_11,char3,Isaiah_1_35,5,4.351648291981145,13.110458671614294
KJV,Isaiah_11,char4,Psalms,5,3.665942992775123,11.110252738565467
KJV,Isaiah_11,function_words,Isaiah_1_35,5,4.064109512745598,12.816200910515711
KJV,Isaiah_11,pos3,Isaiah_1_35,6,4.496950099384011,15.65979974735616
KJV,Isaiah_11,word3,Psalms,5,4.315568771358103,12.993955539819641
KJV,Isaiah_12,char3,Psalms,6,3.4428782206359276,11.02880500842675
KJV,Isaiah_12,char4,Psalms,7,4.7080107881907045,14.243423771584876
KJV,Isaiah_12,function_words,Psalms,8,5.285476867533093,18.53955818637963
KJV,Isaiah_12,pos3,Isaiah_1_35,4,3.1450185248311615,14.169054476150457
KJV,Isaiah_12,word3,Psalms,7,4.863381386936188,15.035073643710389
KJV,Isaiah_13,char3,Jeremiah,5,3.5593791109519963,11.955700130591367
KJV,Isaiah_13,char4,Psalms,5,3.5784927288290707,10.84857926906902
KJV,Isaiah_13,function_words,Isaiah_1_35,6,4.672238557918507,14.796606274201668
KJV,Isaiah_13,pos3,1 Kings,2,1.5273916731978643,6.118013800522451
KJV,Isaiah_13,word3,Psalms,5,4.251932509282253,12.80457093415404
KJV,Isaiah_14,char3,Jeremiah,6,4.534099857582307,15.46857094136306
KJV,Isaiah_14,char4,Psalms,4,2.8950404984598426,9.500905315583024
KJV,Isaiah_14,function_words,Jeremiah,6,4.996920228641285,14.84904018500139
KJV,Isaiah_14,pos3,Jeremiah,6,4.635558086771621,13.790778338758585
KJV,Isaiah_14,word3,Psalms,5,4.227882530088758,12.731364139757986
KJV,Isaiah_15,char3,Jeremiah,4,2.2576327492080424,8.566531474112189
KJV,Isaiah_15,char4,Psalms,5,3.5382599416890836,10.736020582355799
KJV,Isaiah_15,function_words,Isaiah_1_35,7,4.7960392467274735,14.469760805168239
KJV,Isaiah_15,pos3,Jeremiah,5,4.04792847780351,11.937565099053298
KJV,Isaiah_15,word3,Psalms,6,4.546012264430326,13.59602956171551
KJV,Isaiah_16,char3,Jeremiah,4,2.5232595874912858,10.102108919540852
KJV,Isaiah_16,char4,Psalms,5,3.570448395909377,10.832358532079411
KJV,Isaiah_16,function_words,Isaiah_1_35,7,5.320882006481316,19.001471774753803
KJV,Isaiah_16,pos3,Jeremiah,4,2.987716306077129,7.4863520059539255
KJV,Isaiah_16,word3,Psalms,5,4.298752593144198,12.943787161119285
KJV,Isaiah_17,char3,Isaiah_1_35,4,3.4265951894477205,11.184455161318601
KJV,Isaiah_17,char4,Psalms,5,3.5846074781128516,10.868881668485534
KJV,Isaiah_17,function_words,Isaiah_1_35,8,6.11388976246028,20.37818692802982
KJV,Isaiah_17,pos3,Isaiah_1_35,6,4.498443170308719,14.19265525742324
KJV,Isaiah_17,word3,Psalms,5,4.383153709249068,13.199001715636463
KJV,Isaiah_18,char3,Jeremiah,4,2.6329410158252013,9.74416417026006
KJV,Isaiah_18,char4,Psalms,5,3.6065327658549835,10.936929566247363
KJV,Isaiah_18,function_words,Ezekiel,3,2.857587652975213,11.437850718515865
KJV,Isaiah_18,pos3,Ezekiel,3,2.6103799752162677,8.738818036300284
KJV,Isaiah_18,word3,Psalms,6,4.6570991722776,14.464725692616318
KJV,Isaiah_19,char3,Ezekiel,3,2.0400031508269625,9.625162678622308
KJV,Isaiah_19,char4,Psalms,5,3.625022048125352,10.996136407246876
KJV,Isaiah_19,function_words,Isaiah_1_35,9,7.167876078965276,20.3442325757384
KJV,Isaiah_19,pos3,Jeremiah,7,5.382049954831103,17.062075130086946
KJV,Isaiah_19,word3,Psalms,5,4.319348244006772,13.006919674301066
KJV,Isaiah_2,char3,Jeremiah,4,2.5764932320234544,9.490588691506781
KJV,Isaiah_2,char4,Psalms,5,3.6948440578064767,11.193118272695637
KJV,Isaiah_2,function_words,Isaiah_1_35,5,3.962576890364755,13.399486482174956
KJV,Isaiah_2,pos3,Jeremiah,7,5.828631673558073,17.548193167375793
KJV,Isaiah_2,word3,Psalms,7,4.782148687314806,14.182337922860324
KJV,Isaiah_20,char3,2 Kings,2,1.4431855952060804,5.062738674819347
KJV,Isaiah_20,char4,Psalms,5,3.615482362303737,10.963083565544782
KJV,Isaiah_20,function_words,Isaiah_1_35,4,1.9647541015946413,6.630247517261154
KJV,Isaiah_20,pos3,Jeremiah,3,2.3565411073428164,7.237213757740809
KJV,Isaiah_20,word3,Psalms,5,4.461296813109777,13.433004345554165
KJV,Isaiah_21,char3,Jeremiah,7,4.7590057287560885,14.858549337832043
KJV,Isaiah_21,char4,Psalms,5,3.4745193846478735,10.539872423219217
KJV,Isaiah_21,function_words,Isaiah_1_35,3,2.0096419744365637,7.126225573191968
KJV,Isaiah_21,pos3,Isaiah_1_35,5,3.7443794508555572,13.736974697190579
KJV,Isaiah_21,word3,Psalms,5,4.316713219335579,12.99911838505236
KJV,Isaiah_22,char3,Isaiah_1_35,3,2.620609292963054,8.75844672484556
KJV,Isaiah_22,char4,Psalms,5,3.550622513247419,10.765759221480383
KJV,Isaiah_22,function_words,Isaiah_1_35,3,2.0587110252410685,6.1815475041863355
KJV,Isaiah_22,pos3,Isaiah_40_55,2,1.7542139102586423,6.186551505276578
KJV,Isaiah_22,word3,Psalms,5,4.2237132596807285,12.720253685267021
KJV,Isaiah_23,char3,Isaiah_1_35,4,2.994219867539191,10.094927327877278
KJV,Isaiah_23,char4,Psalms,5,3.5100614147014912,10.64176123141451
KJV,Isaiah_23,function_words,Isaiah_1_35,4,2.8191399453830566,9.922385629528002
KJV,Isaiah_23,pos3,Proverbs,3,2.4861410428255537,6.669114885456903
KJV,Isaiah_23,word3,Psalms,5,4.3300125217024705,13.039151471332245
KJV,Isaiah_24,char3,Jeremiah,6,4.133623167825639,13.576465261033972
KJV,Isaiah_24,char4,Psalms,5,3.622007290331175,10.975264623932231
KJV,Isaiah_24,function_words,Isaiah_1_35,4,2.6190420973079735,10.94212020911333
KJV,Isaiah_24,pos3,Jeremiah,6,4.715869062228779,17.569439108877056
KJV,Isaiah_24,word3,Psalms,6,4.603239779735202,13.580441344895204
KJV,Isaiah_25,char3,Isaiah_1_35,4,3.019989843722487,9.637613774920114
KJV,Isaiah_25,char4,Psalms,5,3.6664534931493593,11.113003640814629
KJV,Isaiah_25,function_words,Isaiah_1_35,7,5.420843221345326,17.822328464765185
KJV,Isaiah_25,pos3,Isaiah_40_55,3,2.413919481419278,8.08265753315108
KJV,Isaiah_25,word3,Psalms,7,4.739810855607951,13.7908773584726
KJV,Isaiah_26,char3,Jeremiah,4,3.0779227820702224,12.059960450681634
KJV,Isaiah_26,char4,Psalms,5,3.5788645361175586,10.848240846453969
KJV,Isaiah_26,function_words,Isaiah_1_35,5,3.6154928856715083,10.406777291509346
KJV,Isaiah_26,pos3,Proverbs,6,4.4599767472383975,14.426563275739383
KJV,Isaiah_26,word3,Psalms,6,4.611049926438719,13.883575745729349
KJV,Isaiah_27,char3,Isaiah_1_35,4,3.446728847468232,12.1075626584169
KJV,Isaiah_27,char4,Psalms,5,3.61812517332108,10.97608432865558
KJV,Isaiah_27,function_words,Ezekiel,4,2.891073902320106,9.714377883796853
KJV,Isaiah_27,pos3,Isaiah_1_35,3,1.9593950906577566,7.644824427229568
KJV,Isaiah_27,word3,Psalms,5,4.305792443446607,12.965548695376143
KJV,Isaiah_28,char3,Isaiah_1_35,4,3.0894404542094867,7.925074746411449
KJV,Isaiah_28,char4,Psalms,5,3.4283458798447835,10.39815496536054
KJV,Isaiah_28,function_words,Isaiah_1_35,6,4.250502960616292,14.233387454476127
KJV,Isaiah_28,pos3,Isaiah_1_35,4,2.913107869749962,10.335917013337475
KJV,Isaiah_28,word3,Psalms,5,4.343921954416992,13.079037573172862
KJV,Isaiah_29,char3,Isaiah_1_35,3,2.6276539832123937,10.526637936479617
KJV,Isaiah_29,char4,Psalms,5,3.547683510109349,10.760201529986311
KJV,Isaiah_29,function_words,Isaiah_1_35,6,4.608303617592592,13.720302657198536
KJV,Isaiah_29,pos3,Isaiah_1_35,6,4.213286779335531,15.514577786630092
KJV,Isaiah_29,word3,Psalms,5,4.320744136166667,13.01087288588963
KJV,Isaiah_3,char3,Jeremiah,7,4.63704726422209,15.692378361040177
KJV,Isaiah_3,char4,Psalms,5,3.5905908316999393,10.886826529857771
KJV,Isaiah_3,function_words,Jeremiah,3,2.152145854615988,8.640808826930392
KJV,Isaiah_3,pos3,Isaiah_1_35,5,3.9283296255324753,13.119123680410574
KJV,Isaiah_3,word3,Psalms,5,4.240718868463339,12.771270511614851
KJV,Isaiah_30,char3,Jeremiah,5,3.2775953015118544,11.054100796542052
KJV,Isaiah_30,char4,Psalms,4,2.83308247978389,8.60677585650877
KJV,Isaiah_30,function_words,Isaiah_1_35,10,7.8348855388537455,23.62427099514274
KJV,Isaiah_30,pos3,2 Kings,3,2.5443728770452987,10.12197253777603
KJV,Isaiah_30,word3,Psalms,6,4.544401377208318,13.680727570180986
KJV,Isaiah_31,char3,Jeremiah,7,4.613531821934327,14.148928385292129
KJV,Isaiah_31,char4,Psalms,5,3.597150881578,10.910655331275436
KJV,Isaiah_31,function_words,Isaiah_1_35,6,4.268400066363945,12.426570756695032
KJV,Isaiah_31,pos3,2 Kings,3,2.479335998691855,9.856426081542851
KJV,Isaiah_31,word3,Psalms,5,4.30648387863115,12.968565542118286
KJV,Isaiah_32,char3,Isaiah_1_35,5,4.071050479722941,12.22766332338771
KJV,Isaiah_32,char4,Psalms,6,4.111744289923578,13.055252404609762
KJV,Isaiah_32,function_words,Isaiah_1_35,6,4.638157882613123,16.699193945885884
KJV,Isaiah_32,pos3,Jeremiah,4,3.3262876876396894,9.80439084395939
KJV,Isaiah_32,word3,Psalms,5,4.300039780332052,12.949233247220992
KJV,Isaiah_33,char3,Isaiah_1_35,4,3.1157881777124787,9.685732959440907
KJV,Isaiah_33,char4,Psalms,5,3.5349688911008306,10.71111344575666
KJV,Isaiah_33,function_words,Isaiah_1_35,5,3.346885189059802,12.484125191244647
KJV,Isaiah_33,pos3,2 Kings,2,1.5716376113240615,7.858188056620309
KJV,Isaiah_33,word3,Psalms,10,5.324841602902457,16.187430608869104
KJV,Isaiah_34,char3,Isaiah_1_35,4,3.224924308087152,10.300174252940781
KJV,Isaiah_34,char4,Psalms,5,3.586126574309329,10.875203325451945
KJV,Isaiah_34,function_words,Isaiah_1_35,8,6.461318073409651,20.672481137866797
KJV,Isaiah_34,pos3,Isaiah_1_35,7,5.650909467691681,18.39857582814455
KJV,Isaiah_34,word3,Psalms,7,4.651867697231492,14.238590920094126
KJV,Isaiah_35,char3,Isaiah_1_35,3,2.550218831499273,10.212156992173762
KJV,Isaiah_35,char4,Psalms,5,3.581509069019627,10.859693067936375
KJV,Isaiah_35,function_words,Isaiah_1_35,10,7.108637875467023,21.592644869864355
KJV,Isaiah_35,pos3,Jeremiah,8,6.188567390500731,17.5101478674499
KJV,Isaiah_35,word3,Psalms,7,4.8091986665682445,14.764457704656918
KJV,Isaiah_36,char3,2 Kings,5,3.7284524387091227,13.55809457968953
KJV,Isaiah_36,char4,2 Kings,4,2.9165570828793985,11.590986044170315
KJV,Isaiah_36,function_words,2 Kings,3,2.6482224891318156,12.278503552563308
KJV,Isaiah_36,pos3,Jeremiah,4,2.7504035459772735,9.30226447623485
KJV,Isaiah_36,word3,Psalms,4,3.224403862382234,9.722540107152046
KJV,Isaiah_37,char3,2 Kings,6,4.9988146025091185,19.545317978215554
KJV,Isaiah_37,char4,2 Kings,6,4.7769552453149755,16.853664835057184
KJV,Isaiah_37,function_words,2 Kings,7,5.564360579039808,19.98336991306465
KJV,Isaiah_37,pos3,Isaiah_36_39,4,3.2555188236886337,10.6935152928983
KJV,Isaiah_37,word3,2 Kings,4,2.7332955369035195,11.710113875896102
KJV,Isaiah_38,char3,2 Kings,4,2.9474328554952622,12.766542614158773
KJV,Isaiah_38,char4,2 Kings,3,2.083648698702457,9.787423748175822
KJV,Isaiah_38,function_words,Jeremiah,7,4.704853033351921,14.143145368288614
KJV,Isaiah_38,pos3,Isaiah_36_39,4,3.2728188137560195,10.769475869896667
KJV,Isaiah_38,word3,Psalms,5,4.201729590850046,12.653650691172967
KJV,Isaiah_39,char3,2 Kings,4,3.235911453609493,11.445820179643093
KJV,Isaiah_39,char4,2 Kings,4,2.6834508126275085,10.28033344334037
KJV,Isaiah_39,function_words,2 Kings,3,2.4456707850171355,10.420498874567238
KJV,Isaiah_39,pos3,Jeremiah,4,2.8805637008700646,9.99291708478308
KJV,Isaiah_39,word3,Psalms,5,4.181929323607383,12.594549364546124
KJV,Isaiah_4,char3,Isaiah_1_35,4,3.0944747717215666,10.853291058007171
KJV,Isaiah_4,char4,Psalms,5,3.6875846214244854,11.173967758354872
KJV,Isaiah_4,function_words,Isaiah_1_35,5,4.229287635894162,12.832888425137904
KJV,Isaiah_4,pos3,Psalms,7,4.298529142602616,12.247487912177089
KJV,Isaiah_4,word3,Psalms,5,4.4209471520714025,13.310076666885196
KJV,Isaiah_40,char3,Isaiah_40_55,5,3.8356192981127037,13.3026926925477
KJV,Isaiah_40,char4,Psalms,5,3.5650291790742092,10.801129331880324
KJV,Isaiah_40,function_words,Isaiah_1_35,4,3.3891721447353564,10.050863345348851
KJV,Isaiah_40,pos3,Jeremiah,5,3.16319747027612,9.178043311258957
KJV,Isaiah_40,word3,Psalms,6,4.606230517418568,13.333155332483848
KJV,Isaiah_41,char3,Isaiah_40_55,7,5.041115818893996,15.467152491000878
KJV,Isaiah_41,char4,Psalms,4,2.9013454337097064,10.22157605283337
KJV,Isaiah_41,function_words,Ezekiel,3,2.8079608943334176,9.3650945584538
KJV,Isaiah_41,pos3,Isaiah_36_39,3,2.4702810356992364,9.903563068492625
KJV,Isaiah_41,word3,Psalms,5,4.245849025387765,12.786366090597902
KJV,Isaiah_42,char3,Isaiah_40_55,4,3.193977927316829,12.78322239818085
KJV,Isaiah_42,char4,Psalms,5,3.5531181005019734,10.771863491441941
KJV,Isaiah_42,function_words,Isaiah_40_55,6,4.4093276782717,13.752329421964179
KJV,Isaiah_42,pos3,Jeremiah,3,2.205212853096572,5.019153316874118
KJV,Isaiah_42,word3,Psalms,5,4.209569370962654,12.676843090429688
KJV,Isaiah_43,char3,Isaiah_40_55,6,4.355543548409617,12.83545809668101
KJV,Isaiah_43,char4,Psalms,5,3.60523221324055,10.925057838931679
KJV,Isaiah_43,function_words,Isaiah_40_55,6,4.420051890187213,12.943902452801543
KJV,Isaiah_43,pos3,Jeremiah,7,5.07472061892991,15.054652423575737
KJV,Isaiah_43,word3,Psalms,5,4.241170890873641,12.772273622815641
KJV,Isaiah_44,char3,Isaiah_40_55,7,5.294996433510969,19.454261379269138
KJV,Isaiah_44,char4,Psalms,5,3.5551831014214517,10.776420784071668
KJV,Isaiah_44,function_words,Isaiah_40_55,6,4.532455717258072,18.231058676574875
KJV,Isaiah_44,pos3,Jeremiah,5,3.7042284857965884,10.921907608168528
KJV,Isaiah_44,word3,Psalms,5,4.305784924248623,12.96448625622375
KJV,Isaiah_45,char3,Isaiah_40_55,7,5.296405671050476,13.254743374064265
KJV,Isaiah_45,char4,Psalms,5,3.61275300311387,10.947113835689791
KJV,Isaiah_45,function_words,Isaiah_40_55,4,2.7292420265396498,8.176422573428322
KJV,Isaiah_45,pos3,Isaiah_1_35,3,2.446592245512681,9.35716984502414
KJV,Isaiah_45,word3,Psalms,5,4.2996792655622755,12.949028665244475
KJV,Isaiah_46,char3,Isaiah_40_55,5,3.2585364483552586,12.066220195563648
KJV,Isaiah_46,char4,Psalms,5,3.496393669301911,10.607085663364856
KJV,Isaiah_46,function_words,Isaiah_40_55,5,3.4418651463955823,11.72941379309239
KJV,Isaiah_46,pos3,Jeremiah,3,2.2349251051536587,9.11899737155446
KJV,Isaiah_46,word3,Psalms,5,4.357612627971953,13.121478785728428
KJV,Isaiah_47,char3,Isaiah_40_55,3,2.2014300295086664,7.734874057366434
KJV,Isaiah_47,char4,Psalms,5,3.578759532536384,10.844705994493424
KJV,Isaiah_47,function_words,Isaiah_56_66,4,2.7437193758953926,8.184278042976807
KJV,Isaiah_47,pos3,Jeremiah,5,4.000714785496015,13.839007702369221
KJV,Isaiah_47,word3,Psalms,6,4.399620415256053,13.119476638752348
KJV,Isaiah_48,char3,Isaiah_40_55,5,3.4389957595207203,10.612252816219915
KJV,Isaiah_48,char4,Psalms,5,3.5532036173104262,10.772284701917696
KJV,Isaiah_48,function_words,Isaiah_40_55,5,3.7625876129082454,14.67841297563502
KJV,Isaiah_48,pos3,Jeremiah,8,5.817837355907129,16.972632571144743
KJV,Isaiah_48,word3,Psalms,6,4.438161510326951,13.360881044753716
KJV,Isaiah_49,char3,Jeremiah,6,4.578299012611476,17.09547192657072
KJV,Isaiah_49,char4,Jeremiah,3,2.216258435136333,8.912317087304052
KJV,Isaiah_49,function_words,Jeremiah,7,5.705128179790911,17.665411319727227
KJV,Isaiah_49,pos3,Ezekiel,5,3.9078447237629224,14.345680032553782
KJV,Isaiah_49,word3,Psalms,5,4.217435766219015,12.701332381662121
KJV,Isaiah_5,char3,Jeremiah,4,2.6263156994683294,10.510774779040117
KJV,Isaiah_5,char4,Psalms,4,2.791682459084894,9.842056574807271
KJV,Isaiah_5,function_words,Isaiah_1_35,7,5.035068836235348,14.77955325757878
KJV,Isaiah_5,pos3,Isaiah_1_35,5,3.790293837708795,11.424192905213314
KJV,Isaiah_5,word3,Psalms,6,4.5489702227142015,13.951249184040462
KJV,Isaiah_50,char3,Isaiah_40_55,5,3.395987878750993,9.441415764524542
KJV,Isaiah_50,char4,Psalms,5,3.535282005667691,10.72673239757082
KJV,Isaiah_50,function_words,Isaiah_40_55,4,2.9930065567578765,9.911751570494886
KJV,Isaiah_50,pos3,Jeremiah,5,3.542682583350052,11.88874298699384
KJV,Isaiah_50,word3,Psalms,5,4.454486479269265,13.408771137895439
KJV,Isaiah_51,char3,Isaiah_1_35,4,3.50443728729536,9.663433219295813
KJV,Isaiah_51,char4,Psalms,5,3.5941102267996237,10.90293364120329
KJV,Isaiah_51,function_words,Jeremiah,7,5.244844294708177,14.467487691116734
KJV,Isaiah_51,pos3,Jeremiah,5,3.5833014403185968,8.006974870335734
KJV,Isaiah_51,word3,Psalms,5,4.315641003707353,12.995533119024623
KJV,Isaiah_52,char3,Isaiah_40_55,3,2.227353786374804,8.918515294141667
KJV,Isaiah_52,char4,Psalms,5,3.626114631498075,10.987297616331794
KJV,Isaiah_52,function_words,Isaiah_1_35,2,1.3599793108888316,6.7998965544441585
KJV,Isaiah_52,pos3,Jeremiah,3,2.2489699404221515,7.57231184715213
KJV,Isaiah_52,word3,Psalms,5,4.361768969103115,13.131438954348221
KJV,Isaiah_53,char3,Jeremiah,3,1.7635276480251272,6.74193873084923
KJV,Isaiah_53,char4,Psalms,5,3.5079386279209186,10.645711484184863
KJV,Isaiah_53,function_words,Psalms,3,1.8180328989971017,7.7790334385370095
KJV,Isaiah_53,pos3,Jeremiah,6,4.449244126067439,14.233287787383306
KJV,Isaiah_53,word3,Psalms,7,4.74964743567264,14.134499472163702
KJV,Isaiah_54,char3,Jeremiah,4,2.599956630427161,7.483304963134962
KJV,Isaiah_54,char4,Psalms,5,3.6631635736726422,11.097065616316206
KJV,Isaiah_54,function_words,Isaiah_56_66,4,2.92954389474947,11.361924168488786
KJV,Isaiah_54,pos3,Jeremiah,5,3.491816455801262,9.528064598418448
KJV,Isaiah_54,word3,Psalms,5,4.286640052208923,12.908543868511329
KJV,Isaiah_55,char3,Isaiah_40_55,3,2.166082035807798,7.861922123865911
KJV,Isaiah_55,char4,Psalms,5,3.6174918076996914,10.963232031382528
KJV,Isaiah_55,function_words,Isaiah_56_66,2,1.3779107639246604,5.970835966378697
KJV,Isaiah_55,pos3,Jeremiah,4,2.840184188965405,8.716385751527206
KJV,Isaiah_55,word3,Psalms,5,4.3553683940482415,13.115573162423104
KJV,Isaiah_56,char3,Jeremiah,5,2.961270725112112,9.201830127525815
KJV,Isaiah_56,char4,Psalms,5,3.592081945870933,10.89251753374104
KJV,Isaiah_56,function_words,Jeremiah,4,2.5675759201381325,8.268728812719974
KJV,Isaiah_56,pos3,1 Samuel,2,1.686154903147147,5.903121896603883
KJV,Isaiah_56,word3,Psalms,5,4.34751919001579,13.089605929796408
KJV,Isaiah_57,char3,Jeremiah,6,4.200042312706668,11.793479728657145
KJV,Isaiah_57,char4,Psalms,6,4.053290916920648,12.270895550905362
KJV,Isaiah_57,function_words,Jeremiah,4,3.233356871738694,8.364130692383398
KJV,Isaiah_57,pos3,Isaiah_1_35,3,2.037949725311166,8.7542771048949
KJV,Isaiah_57,word3,Psalms,5,4.229234804145463,12.73637521452975
KJV,Isaiah_58,char3,Isaiah_1_35,2,1.6650574910224913,6.662416688627454
KJV,Isaiah_58,char4,Psalms,5,3.5181282146131396,10.666286511031835
KJV,Isaiah_58,function_words,Jeremiah,2,1.8595556692770678,5.58693967345331
KJV,Isaiah_58,pos3,Isaiah_1_35,4,3.0647526462747656,10.937911743130567
KJV,Isaiah_58,word3,Psalms,6,4.580106210260506,13.789052390223485
