doc_id,doc_book,doc_chapter,doc_section,neighbor_section,vote_count,similarity_sum,mean_rank,mean_distance,count_rank,similarity_rank
Isaiah_42,Isaiah,42,Isaiah_40_55,Hosea,2,0.93355707635108,3,0.590668115950023,5,6
Isaiah_42,Isaiah,42,Isaiah_40_55,Ezekiel,2,0.895234616202174,2,0.6073523122200257,5,7
Isaiah_42,Isaiah,42,Isaiah_40_55,Amos,2,0.8597517311730537,3,0.6396110110807849,5,8
Isaiah_42,Isaiah,42,Isaiah_40_55,Proverbs,1,0.8077430382066821,1,0.19225696179331786,9,9
Isaiah_42,Isaiah,42,Isaiah_40_55,Isaiah_36_39,1,0.8074878704547988,2,0.19251212954520125,9,10
Isaiah_42,Isaiah,42,Isaiah_40_55,1 Kings,1,0.7005777748001011,1,0.427393268770672,9,11
Isaiah_43,Isaiah,43,Isaiah_40_55,Isaiah_40_55,19,13.533207015102825,3,0.3279258193813881,1,1
Isaiah_43,Isaiah,43,Isaiah_40_55,Jeremiah,16,11.019767875979534,3.0625,0.34960848746328876,2,2
Isaiah_43,Isaiah,43,Isaiah_40_55,Psalms,12,9.865731541723925,2.8333333333333335,0.22306983123045318,3,3
Isaiah_43,Isaiah,43,Isaiah_40_55,Hosea,1,0.7169569970573929,2,0.39478379331577845,4,4
Isaiah_43,Isaiah,43,Isaiah_40_55,1 Kings,1,0.7099863669514122,3,0.40847774907829304,4,5
Isaiah_43,Isaiah,43,Isaiah_40_55,Isaiah_1_35,1,0.7085653346714509,5,0.411302460151656,4,6
Isaiah_44,Isaiah,44,Isaiah_40_55,Isaiah_40_55,20,13.990408273638678,2.4,0.3367908128544098,1,1
Isaiah_44,Isaiah,44,Isaiah_40_55,Jeremiah,12,8.187031870220634,3.6666666666666665,0.37639125334401047,2,3
Isaiah_44,Isaiah,44,Isaiah_40_55,Psalms,10,8.270403445614127,3,0.21390319743299258,3,2
Isaiah_44,Isaiah,44,Isaiah_40_55,Ezekiel,4,3.437134167702771,3.75,0.1645530921724338,4,4
Isaiah_44,Isaiah,44,Isaiah_40_55,Isaiah_56_66,1,0.8984062729838008,1,0.10159372701619918,5,5
Isaiah_44,Isaiah,44,Isaiah_40_55,1 Samuel,1,0.8626003740803957,5,0.1373996259196043,5,6
Isaiah_44,Isaiah,44,Isaiah_40_55,Hosea,1,0.736581618866941,3,0.35762280022445675,5,7
Isaiah_44,Isaiah,44,Isaiah_40_55,1 Kings,1,0.7098281364851001,4,0.4087917181640078,5,8
Isaiah_45,Isaiah,45,Isaiah_40_55,Isaiah_40_55,18,12.209353204896914,3.1666666666666665,0.35999935869685173,1,1
Isaiah_45,Isaiah,45,Isaiah_40_55,Psalms,11,9.181985983172718,3.090909090909091,0.20056703252313676,2,2
Isaiah_45,Isaiah,45,Isaiah_40_55,Jeremiah,10,7.280119432620196,2.5,0.30047287377150206,3,3
Isaiah_45,Isaiah,45,Isaiah_40_55,Isaiah_1_35,3,2.5324059278869493,2.3333333333333335,0.18446925149577298,4,4
Isaiah_45,Isaiah,45,Isaiah_40_55,Ezekiel,3,2.390425041835213,2.3333333333333335,0.276888260218651,4,5
Isaiah_45,Isaiah,45,Isaiah_40_55,1 Samuel,2,1.8053688657503204,4.5,0.09731556712483974,6,6
Isaiah_45,Isaiah,45,Isaiah_40_55,Hosea,1,0.7460823319031153,5,0.3403346483881859,7,7
Isaiah_45,Isaiah,45,Isaiah_40_55,1 Kings,1,0.7145320504243067,1,0.39951734762097174,7,8
Isaiah_45,Isaiah,45,Isaiah_40_55,2 Kings,1,0.689278451934849,5,0.4507924876991809,7,9
Isaiah_46,Isaiah,46,Isaiah_40_55,Isaiah_40_55,16,9.956723787098452,2.625,0.4332777082232106,1,2
Isaiah_46,Isaiah,46,Isaiah_40_55,Psalms,14,11.285760105925137,3.4285714285714284,0.24747395536758288,2,1
Isaiah_46,Isaiah,46,Isaiah_40_55,Jeremiah,8,5.823559964808481,3,0.3469258870332879,3,3
Isaiah_46,Isaiah,46,Isaiah_40_55,Ezekiel,5,2.8401496884549333,3.6,0.49703900271673807,4,4
Isaiah_46,Isaiah,46,Isaiah_40_55,Hosea,3,1.376319946065486,2.6666666666666665,0.5725641539986511,5,5
Isaiah_46,Isaiah,46,Isaiah_40_55,Amos,2,0.855993518569037,1.5,0.671713103371843,6,6
Isaiah_46,Isaiah,46,Isaiah_40_55,Isaiah_56_66,1,0.7922200750226225,3,0.20777992497737752,7,7
Isaiah_46,Isaiah,46,Isaiah_40_55,Isaiah_36_39,1,0.7871355754454349,4,0.2128644245545651,7,8
Isaiah_47,Isaiah,47,Isaiah_40_55,Psalms,11,8.386515125688904,3.090909090909091,0.2746927320188693,1,1
Isaiah_47,Isaiah,47,Isaiah_40_55,Ezekiel,10,7.203671531586491,3.4,0.3548608873018854,2,2
Isaiah_47,Isaiah,47,Isaiah_40_55,Isaiah_40_55,8,5.3397782111047585,2.375,0.3679539166561787,3,3
Isaiah_47,Isaiah,47,Isaiah_40_55,Isaiah_56_66,7,5.216804629606107,3.142857142857143,0.324514409056728,4,4
Isaiah_47,Isaiah,47,Isaiah_40_55,Isaiah_1_35,7,4.407700655357861,2.857142857142857,0.3969999665093441,4,5
Isaiah_47,Isaiah,47,Isaiah_40_55,Jeremiah,5,4.183470331200795,2.6,0.19985704290079692,6,6
Isaiah_47,Isaiah,47,Isaiah_40_55,Hosea,1,0.737761015032969,3,0.35545248342420493,7,7
Isaiah_47,Isaiah,47,Isaiah_40_55,Job,1,0.12630179559013466,5,0.8736982044098653,7,8
Isaiah_48,Isaiah,48,Isaiah_40_55,Jeremiah,16,11.554443359511655,3.5,0.32911619571215683,1,1
Isaiah_48,Isaiah,48,Isaiah_40_55,Isaiah_40_55,16,10.373463733381328,2.6875,0.39555808769119766,1,2
Isaiah_48,Isaiah,48,Isaiah_40_55,Psalms,13,9.795593910134306,3.076923076923077,0.3026782202217034,3,3
Isaiah_48,Isaiah,48,Isaiah_40_55,1 Kings,3,2.14944634533819,2,0.3244700837123261,4,4
Isaiah_48,Isaiah,48,Isaiah_40_55,Isaiah_36_39,1,0.9134337117705944,3,0.0865662882294056,5,5
Isaiah_48,Isaiah,48,Isaiah_40_55,Hosea,1,0.7218368225233821,2,0.38535465190625895,5,6
Isaiah_49,Isaiah,49,Isaiah_40_55,Jeremiah,21,15.602753017030842,2.7142857142857144,0.2872252188440022,1,1
Isaiah_49,Isaiah,49,Isaiah_40_55,Ezekiel,11,8.19189920140006,3.4545454545454546,0.30525142995642085,2,2
Isaiah_49,Isaiah,49,Isaiah_40_55,Psalms,9,7.454023850940668,2.7777777777777777,0.210788607818014,3,3
Isaiah_49,Isaiah,49,Isaiah_40_55,Isaiah_56_66,3,2.213675276316301,4.333333333333333,0.3179772511257353,4,4
Isaiah_49,Isaiah,49,Isaiah_40_55,Isaiah_1_35,2,1.6558430741459689,3.5,0.21128555824816475,5,5
Isaiah_49,Isaiah,49,Isaiah_40_55,2 Samuel,1,0.8374136851354075,5,0.16258631486459252,6,6
Isaiah_49,Isaiah,49,Isaiah_40_55,Hosea,1,0.7610100515685726,2,0.31404309041494005,6,7
Isaiah_49,Isaiah,49,Isaiah_40_55,1 Kings,1,0.7240224258273862,2,0.38117268792777625,6,8
Isaiah_49,Isaiah,49,Isaiah_40_55,Isaiah_40_55,1,0.692111258513712,1,0.4448544041133933,6,9
Isaiah_5,Isaiah,5,Isaiah_1_35,Isaiah_1_35,22,15.19667362738936,2.909090909090909,0.3514027156887856,1,1
Isaiah_5,Isaiah,5,Isaiah_1_35,Psalms,10,7.709205769020045,2.7,0.2659347318200904,2,2
Isaiah_5,Isaiah,5,Isaiah_1_35,Jeremiah,9,7.3495228154471395,2.5555555555555554,0.22480700129811823,3,3
Isaiah_5,Isaiah,5,Isaiah_1_35,Ezekiel,5,3.770644417395041,4,0.30528377146751795,4,4
Isaiah_5,Isaiah,5,Isaiah_1_35,Isaiah_40_55,3,2.5124864277184296,4,0.1910424273007588,5,5
Isaiah_5,Isaiah,5,Isaiah_1_35,1 Kings,1,0.7013571804152947,4,0.4258070323139344,6,6
Isaiah_50,Isaiah,50,Isaiah_40_55,Psalms,10,8.376304734097404,3,0.20102315150630443,1,1
Isaiah_50,Isaiah,50,Isaiah_40_55,Isaiah_40_55,10,7.760217352303126,3.3,0.2781729858365977,1,2
Isaiah_50,Isaiah,50,Isaiah_40_55,Ezekiel,9,3.7486879116477727,3.111111111111111,0.6201264014941221,3,4
Isaiah_50,Isaiah,50,Isaiah_40_55,Jeremiah,8,5.729233443363321,2.25,0.35979677596742776,4,3
Isaiah_50,Isaiah,50,Isaiah_40_55,Isaiah_56_66,4,2.751982682036205,4,0.3691013303392344,5,5
Isaiah_50,Isaiah,50,Isaiah_40_55,Isaiah_1_35,4,2.7074149261540894,2.5,0.40351901899214215,5,6
Isaiah_50,Isaiah,50,Isaiah_40_55,Proverbs,1,0.8558096481256384,3,0.14419035187436158,7,7
Isaiah_50,Isaiah,50,Isaiah_40_55,Isaiah_36_39,1,0.8525412513258024,4,0.14745874867419762,7,8
Isaiah_50,Isaiah,50,Isaiah_40_55,1 Samuel,1,0.7817596959922996,4,0.21824030400770045,7,9
Isaiah_50,Isaiah,50,Isaiah_40_55,1 Kings,1,0.675281589832945,3,0.4808637093858664,7,10
Isaiah_50,Isaiah,50,Isaiah_40_55,Amos,1,0.6317766681712972,1,0.5828378133914631,7,11
Isaiah_51,Isaiah,51,Isaiah_40_55,Jeremiah,14,10.995448106782456,3.5,0.2863254749956655,1,1
Isaiah_51,Isaiah,51,Isaiah_40_55,Psalms,11,9.006660783292041,3.090909090909091,0.2280734523966513,2,2
Isaiah_51,Isaiah,51,Isaiah_40_55,Isaiah_1_35,9,6.713464658098109,3,0.25405948243354337,3,3
Isaiah_51,Isaiah,51,Isaiah_40_55,Isaiah_40_55,7,4.720181640403291,2.5714285714285716,0.36029077545187205,4,4
Isaiah_51,Isaiah,51,Isaiah_40_55,Isaiah_56_66,3,1.9014990900681565,3.3333333333333335,0.36616696997728115,5,5
Isaiah_51,Isaiah,51,Isaiah_40_55,1 Samuel,3,1.4396700657369377,2.3333333333333335,0.5201099780876874,5,6
Isaiah_51,Isaiah,51,Isaiah_40_55,Hosea,1,0.7421639426752038,1,0.347411188416673,7,7
Isaiah_51,Isaiah,51,Isaiah_40_55,Ezekiel,1,0.7405240720229133,2,0.3503949942751598,7,8
Isaiah_51,Isaiah,51,Isaiah_40_55,1 Kings,1,0.7063452600308928,2,0.415738246698596,7,9
Isaiah_52,Isaiah,52,Isaiah_40_55,Psalms,14,11.529484911535654,3,0.21674774516718798,1,1
Isaiah_52,Isaiah,52,Isaiah_40_55,Jeremiah,12,7.382553536166983,2.3333333333333335,0.4351579908858223,2,2
Isaiah_52,Isaiah,52,Isaiah_40_55,Isaiah_40_55,6,4.56204480705055,2,0.2983595703998866,3,3
Isaiah_52,Isaiah,52,Isaiah_40_55,Isaiah_56_66,6,4.162538209424526,4,0.3062436317625789,3,4
Isaiah_52,Isaiah,52,Isaiah_40_55,Ezekiel,5,3.733404688733321,4.8,0.34790072377367653,5,5
Isaiah_52,Isaiah,52,Isaiah_40_55,Isaiah_1_35,3,2.1879841450701294,2.3333333333333335,0.337800081510022,6,6
Isaiah_52,Isaiah,52,Isaiah_40_55,2 Samuel,2,1.4879977184653792,3,0.32942457713743234,7,7
Isaiah_52,Isaiah,52,Isaiah_40_55,Hosea,1,0.7321466744651511,2,0.36584653714437954,8,8
Isaiah_52,Isaiah,52,Isaiah_40_55,Amos,1,0.6232390830256572,5,0.6045206843339647,8,9
Isaiah_53,Isaiah,53,Isaiah_40_55,Psalms,19,13.759125527796195,3.1052631578947367,0.3376103728034091,1,1
Isaiah_53,Isaiah,53,Isaiah_40_55,Jeremiah,10,7.280652546313398,2.8,0.3329897542070909,2,2
Isaiah_53,Isaiah,53,Isaiah_40_55,Job,7,5.069778103629021,3.4285714285714284,0.30519772111461385,3,3
Isaiah_53,Isaiah,53,Isaiah_40_55,Isaiah_1_35,7,3.109470253391264,3.142857142857143,0.5832398433367354,3,4
Isaiah_53,Isaiah,53,Isaiah_40_55,Hosea,2,1.5846489141961806,2,0.25690334129834114,5,5
Isaiah_53,Isaiah,53,Isaiah_40_55,1 Kings,2,0.8481191749294341,2.5,0.6537087025013888,5,7
Isaiah_53,Isaiah,53,Isaiah_40_55,2 Samuel,1,0.8582228406575839,2,0.14177715934241608,7,6
Isaiah_53,Isaiah,53,Isaiah_40_55,Isaiah_56_66,1,0.7193204757987498,2,0.2806795242012502,7,8
Isaiah_53,Isaiah,53,Isaiah_40_55,Isaiah_40_55,1,0.6423448996255602,4,0.5567960461473681,7,9
Isaiah_54,Isaiah,54,Isaiah_40_55,Jeremiah,16,10.185197677319032,3.25,0.40777147651342116,1,1
Isaiah_54,Isaiah,54,Isaiah_40_55,Psalms,11,9.177052450390976,2.8181818181818183,0.19953577831720692,2,2
Isaiah_54,Isaiah,54,Isaiah_40_55,Ezekiel,8,5.845542767555109,3.125,0.3513101833720904,3,3
Isaiah_54,Isaiah,54,Isaiah_40_55,Isaiah_40_55,6,4.680964746159567,2.3333333333333335,0.2650271654465648,4,4
Isaiah_54,Isaiah,54,Isaiah_40_55,Isaiah_56_66,5,3.4853847829105646,2.6,0.3590322892380944,5,5
Isaiah_54,Isaiah,54,Isaiah_40_55,Isaiah_1_35,3,2.302443220822841,3.3333333333333335,0.23251892639238622,6,6
Isaiah_54,Isaiah,54,Isaiah_40_55,1 Samuel,1,0.8433818685789408,5,0.15661813142105918,7,7
Isaiah_55,Isaiah,55,Isaiah_40_55,Jeremiah,12,7.737615828528144,3.4166666666666665,0.41501743359990867,1,2
Isaiah_55,Isaiah,55,Isaiah_40_55,Psalms,11,9.175333721152416,3.090909090909091,0.19988361042465913,2,1
Isaiah_55,Isaiah,55,Isaiah_40_55,Isaiah_40_55,9,6.291999919621038,2.2222222222222223,0.31578809028435073,3,3
Isaiah_55,Isaiah,55,Isaiah_40_55,Isaiah_56_66,7,4.7552424271710425,2.857142857142857,0.3477827279185778,4,4
Isaiah_55,Isaiah,55,Isaiah_40_55,Isaiah_1_35,4,2.883044981407876,2.75,0.3473394906136605,5,5
Isaiah_55,Isaiah,55,Isaiah_40_55,Ezekiel,2,1.33714021241546,4.5,0.4975214521909702,6,6
Isaiah_55,Isaiah,55,Isaiah_40_55,Hosea,2,0.9219001085999095,3,0.579721622153965,6,7
Isaiah_55,Isaiah,55,Isaiah_40_55,Job,1,0.828308731229995,5,0.17169126877000496,8,8
Isaiah_55,Isaiah,55,Isaiah_40_55,1 Kings,1,0.6938885750921762,3,0.44115357406938116,8,9
Isaiah_55,Isaiah,55,Isaiah_40_55,Amos,1,0.6583001579695529,1,0.5190638918945102,8,10
Isaiah_56,Isaiah,56,Isaiah_56_66,Jeremiah,15,8.670661189028833,2.8666666666666667,0.49272069286894,1,2
Isaiah_56,Isaiah,56,Isaiah_56_66,Psalms,12,9.668263553632714,3.1666666666666665,0.2550474116964548,2,1
Isaiah_56,Isaiah,56,Isaiah_56_66,Ezekiel,6,3.767079378764006,2.6666666666666665,0.4410645720812867,3,5
Isaiah_56,Isaiah,56,Isaiah_56_66,1 Samuel,5,3.974913895387237,1.8,0.20501722092255253,4,3
Isaiah_56,Isaiah,56,Isaiah_56_66,Isaiah_40_55,5,3.8010414470670075,4.4,0.23979171058659848,4,4
Isaiah_56,Isaiah,56,Isaiah_56_66,1 Kings,2,1.540906115306786,1.5,0.3026490124182457,6,6
Isaiah_56,Isaiah,56,Isaiah_56_66,Isaiah_56_66,1,0.8989464861848186,4,0.10105351381518135,7,7
Isaiah_56,Isaiah,56,Isaiah_56_66,2 Kings,1,0.8366854871075633,4,0.1633145128924367,7,8
Isaiah_56,Isaiah,56,Isaiah_56_66,Hosea,1,0.7310586153690465,3,0.3678793724292394,7,9
Isaiah_56,Isaiah,56,Isaiah_56_66,Isaiah_1_35,1,0.727275370961708,5,0.37499500179368955,7,10
Isaiah_56,Isaiah,56,Isaiah_56_66,Amos,1,0.6146603219826466,3,0.6269148409879505,7,11
Isaiah_57,Isaiah,57,Isaiah_56_66,Jeremiah,17,11.451020140645777,3.235294117647059,0.3685609031913924,1,1
Isaiah_57,Isaiah,57,Isaiah_56_66,Psalms,13,10.318844673760873,2.769230769230769,0.25665677093491307,2,2
Isaiah_57,Isaiah,57,Isaiah_56_66,Ezekiel,5,3.5342246009990945,2.6,0.31670429428377156,3,3
Isaiah_57,Isaiah,57,Isaiah_56_66,Isaiah_1_35,4,2.8241757013607622,2.5,0.3510506728547445,4,4
Isaiah_57,Isaiah,57,Isaiah_56_66,Isaiah_40_55,4,2.6142443654989416,3.5,0.5323972098749827,4,5
Isaiah_57,Isaiah,57,Isaiah_56_66,Proverbs,3,1.1584630859762433,2.6666666666666665,0.6138456380079189,6,7
Isaiah_57,Isaiah,57,Isaiah_56_66,1 Kings,2,1.5322443297977166,2.5,0.2961114498830415,7,6
Isaiah_57,Isaiah,57,Isaiah_56_66,Isaiah_56_66,1,0.9356585269727044,4,0.06434147302729565,8,8
Isaiah_57,Isaiah,57,Isaiah_56_66,Hosea,1,0.7063906695066664,5,0.4156472376657895,8,9
Isaiah_58,Isaiah,58,Isaiah_56_66,Psalms,12,9.26476636898034,2.9166666666666665,0.2690338638120101,1,1
Isaiah_58,Isaiah,58,Isaiah_56_66,Isaiah_1_35,11,7.8530392023026705,2.8181818181818183,0.3217184773879725,2,2
Isaiah_58,Isaiah,58,Isaiah_56_66,Isaiah_40_55,7,4.53824217933145,3.7142857142857144,0.42551920368712043,3,4
Isaiah_58,Isaiah,58,Isaiah_56_66,Jeremiah,6,5.0902270991335135,3,0.17563414424259977,4,3
Isaiah_58,Isaiah,58,Isaiah_56_66,Isaiah_56_66,5,2.724664456117076,2,0.48363934233831424,5,5
Isaiah_58,Isaiah,58,Isaiah_56_66,2 Kings,2,1.543990850511225,4.5,0.34339215668480655,6,6
Isaiah_58,Isaiah,58,Isaiah_56_66,Hosea,2,1.50720319021727,3.5,0.32696111958709184,6,7
Isaiah_58,Isaiah,58,Isaiah_56_66,Job,2,1.4253531287314867,2.5,0.2873234356342566,6,8
Isaiah_58,Isaiah,58,Isaiah_56_66,1 Kings,1,0.6840981728910226,5,0.4617784985069691,9,9
Isaiah_58,Isaiah,58,Isaiah_56_66,Proverbs,1,0.6292009306931908,1,0.5893174202687523,9,10
Isaiah_58,Isaiah,58,Isaiah_56_66,Isaiah_36_39,1,0.6240724983047948,3,0.6023779331990423,9,11
Isaiah_59,Isaiah,59,Isaiah_56_66,Jeremiah,22,14.397431034202075,3.1818181818181817,0.3898369967716042,1,1
Isaiah_59,Isaiah,59,Isaiah_56_66,Psalms,13,9.923097282499512,3.1538461538461537,0.2877853875619079,2,2
Isaiah_59,Isaiah,59,Isaiah_56_66,Isaiah_1_35,6,4.676982655561827,2.3333333333333335,0.29830040275966846,3,3
Isaiah_59,Isaiah,59,Isaiah_56_66,Isaiah_40_55,2,1.6759322605307503,3,0.16203386973462486,4,4
Isaiah_59,Isaiah,59,Isaiah_56_66,Ezekiel,2,1.5311223662339963,2.5,0.30643741293723803,4,5
Isaiah_59,Isaiah,59,Isaiah_56_66,Hosea,2,1.4728700771094032,3.5,0.35790419790905625,4,6
Isaiah_59,Isaiah,59,Isaiah_56_66,Job,1,0.900689669684639,1,0.09931033031536096,7,7
Isaiah_59,Isaiah,59,Isaiah_56_66,1 Kings,1,0.6834970491935876,3,0.46306410712355395,7,8
Isaiah_59,Isaiah,59,Isaiah_56_66,Isaiah_56_66,1,0.22395700438234245,3,0.7760429956176575,7,9
Isaiah_6,Isaiah,6,Isaiah_1_35,Psalms,13,9.352008660790588,3.3076923076923075,0.3228845360507766,1,1
Isaiah_6,Isaiah,6,Isaiah_1_35,Jeremiah,12,8.952348057855144,2.75,0.30651716537691526,2,2
Isaiah_6,Isaiah,6,Isaiah_1_35,Isaiah_1_35,10,5.747184887444381,2.6,0.4844049698141382,3,3
Isaiah_6,Isaiah,6,Isaiah_1_35,Ezekiel,4,2.637364248268553,3.75,0.4070266184489263,4,4
Isaiah_6,Isaiah,6,Isaiah_1_35,1 Kings,3,2.2200996217126043,2.6666666666666665,0.39394603447613213,5,5
Isaiah_6,Isaiah,6,Isaiah_1_35,1 Samuel,2,1.8576029293178817,2.5,0.07119853534105908,6,6
Isaiah_6,Isaiah,6,Isaiah_1_35,2 Kings,2,1.41318426162056,3,0.42675874843450184,6,7
Isaiah_6,Isaiah,6,Isaiah_1_35,2 Samuel,1,0.9253009197219272,5,0.07469908027807282,8,8
Isaiah_6,Isaiah,6,Isaiah_1_35,Job,1,0.8111344881469912,2,0.18886551185300882,8,9
Isaiah_6,Isaiah,6,Isaiah_1_35,Isaiah_36_39,1,0.8055904767263211,5,0.19440952327367889,8,10
Isaiah_6,Isaiah,6,Isaiah_1_35,Hosea,1,0.7634092811328665,2,0.30991333838127183,8,11
Isaiah_60,Isaiah,60,Isaiah_56_66,Ezekiel,16,12.368358898979478,2.75,0.2810539391615718,1,1
Isaiah_60,Isaiah,60,Isaiah_56_66,Psalms,13,10.65872173774014,3,0.2195942695114791,2,2
Isaiah_60,Isaiah,60,Isaiah_56_66,Isaiah_40_55,8,5.157159911311181,3.125,0.3941728208186504,3,3
Isaiah_60,Isaiah,60,Isaiah_56_66,Jeremiah,4,3.200589748673676,4.25,0.25906903586937985,4,4
Isaiah_60,Isaiah,60,Isaiah_56_66,Isaiah_1_35,3,1.805253580051934,3,0.3982488066493553,5,5
Isaiah_60,Isaiah,60,Isaiah_56_66,Isaiah_56_66,3,1.4533782329966014,2.6666666666666665,0.5155405890011329,5,7
Isaiah_60,Isaiah,60,Isaiah_56_66,Hosea,2,1.4885931888680188,3,0.34359866215205737,7,6
Isaiah_60,Isaiah,60,Isaiah_56_66,2 Samuel,1,0.8756911272218351,2,0.12430887277816494,8,8
Isaiah_61,Isaiah,61,Isaiah_56_66,Psalms,16,12.07498864459483,3.375,0.3030009423622767,1,1
Isaiah_61,Isaiah,61,Isaiah_56_66,Isaiah_56_66,7,3.5338913511147556,2.4285714285714284,0.514071166550248,2,6
Isaiah_61,Isaiah,61,Isaiah_56_66,Ezekiel,6,4.846004352787006,3.5,0.21499244999452558,3,2
Isaiah_61,Isaiah,61,Isaiah_56_66,Jeremiah,6,4.701584293958743,1.6666666666666667,0.2593068566576999,3,3
Isaiah_61,Isaiah,61,Isaiah_56_66,Isaiah_1_35,6,4.477990582783508,3,0.3618889212191539,3,4
Isaiah_61,Isaiah,61,Isaiah_56_66,Isaiah_40_55,6,4.141788612522557,3.5,0.332307730895305,3,5
Isaiah_61,Isaiah,61,Isaiah_56_66,Hosea,2,1.4132137830616658,2.5,0.41522003559174264,7,7
Isaiah_61,Isaiah,61,Isaiah_56_66,2 Samuel,1,0.7599978669987514,4,0.24000213300124862,8,8
Isaiah_62,Isaiah,62,Isaiah_56_66,Psalms,11,8.663433964633256,3.1818181818181817,0.24426843943062557,1,1
Isaiah_62,Isaiah,62,Isaiah_56_66,Jeremiah,9,7.199577765655327,3.7777777777777777,0.26088842952242375,2,2
Isaiah_62,Isaiah,62,Isaiah_56_66,Isaiah_1_35,8,6.144784540409663,3.5,0.2844323236785668,3,3
Isaiah_62,Isaiah,62,Isaiah_56_66,Isaiah_40_55,7,5.144608539602119,2.4285714285714284,0.28471460590457714,4,4
Isaiah_62,Isaiah,62,Isaiah_56_66,Isaiah_56_66,5,3.370175674676249,1.8,0.3512184316847043,5,5
Isaiah_62,Isaiah,62,Isaiah_56_66,Ezekiel,4,3.234910330124829,2,0.25410024258091063,6,6
Isaiah_62,Isaiah,62,Isaiah_56_66,1 Samuel,2,0.5675837229250966,2,0.7162081385374517,7,10
Isaiah_62,Isaiah,62,Isaiah_56_66,Hosea,1,0.7544813585950016,2,0.3254137940030809,8,7
Isaiah_62,Isaiah,62,Isaiah_56_66,1 Kings,1,0.6986527247347771,5,0.4313262721184127,8,8
Isaiah_62,Isaiah,62,Isaiah_56_66,Amos,1,0.6629673211460582,4,0.5083699725520715,8,9
Isaiah_62,Isaiah,62,Isaiah_56_66,2 Kings,1,0.2628461732874392,4,0.7371538267125608,8,11
Isaiah_63,Isaiah,63,Isaiah_56_66,Psalms,14,10.42400878403903,3.0714285714285716,0.28477518307353283,1,1
Isaiah_63,Isaiah,63,Isaiah_56_66,Jeremiah,9,6.297609624323433,2.888888888888889,0.3475812271400894,2,2
Isaiah_63,Isaiah,63,Isaiah_56_66,1 Kings,7,5.524530093144836,2.5714285714285716,0.25226024377669337,3,3
Isaiah_63,Isaiah,63,Isaiah_56_66,1 Samuel,3,2.634233220579016,3.6666666666666665,0.12192225980699463,4,4
Isaiah_63,Isaiah,63,Isaiah_56_66,2 Samuel,3,2.1169569369444092,2.6666666666666665,0.3364763902958277,4,5
Isaiah_63,Isaiah,63,Isaiah_56_66,Isaiah_1_35,3,2.074944208731444,3.6666666666666665,0.4497777035301681,4,6
Isaiah_63,Isaiah,63,Isaiah_56_66,Isaiah_56_66,3,1.8454247209404682,3.6666666666666665,0.41426711337570404,4,7
Isaiah_63,Isaiah,63,Isaiah_56_66,Ezekiel,2,1.3677477342024325,3,0.46325208290290376,8,8
Isaiah_63,Isaiah,63,Isaiah_56_66,2 Kings,2,1.0882999981910428,3.5,0.4558500009044785,8,9
Isaiah_63,Isaiah,63,Isaiah_56_66,Isaiah_40_55,1,0.8984062729838008,4,0.10159372701619918,10,10
Isaiah_63,Isaiah,63,Isaiah_56_66,Hosea,1,0.7516199798873764,1,0.33045957632717704,10,11
Isaiah_63,Isaiah,63,Isaiah_56_66,Proverbs,1,0.6655998478938451,3,0.5024041894905715,10,12
Isaiah_63,Isaiah,63,Isaiah_56_66,Amos,1,0.20476190476190514,1,0.7952380952380949,10,13
Isaiah_64,Isaiah,64,Isaiah_56_66,Psalms,20,14.243259962363975,3.05,0.3748169913760686,1,1
Isaiah_64,Isaiah,64,Isaiah_56_66,Jeremiah,13,8.983753152745766,3,0.36349530479583286,2,2
Isaiah_64,Isaiah,64,Isaiah_56_66,Isaiah_40_55,4,1.760827305123815,3,0.5597931737190462,3,3
Isaiah_64,Isaiah,64,Isaiah_56_66,Job,3,1.5338086985888206,2.6666666666666665,0.5914915766183911,4,5
Isaiah_64,Isaiah,64,Isaiah_56_66,Isaiah_1_35,2,1.6184921113282156,2,0.23876394306393703,5,4
Isaiah_64,Isaiah,64,Isaiah_56_66,Isaiah_56_66,2,1.4195188892478154,4.5,0.36390906366722864,5,6
Isaiah_64,Isaiah,64,Isaiah_56_66,Ezekiel,2,1.2279293726862575,1.5,0.38603531365687127,5,7
Isaiah_64,Isaiah,64,Isaiah_56_66,1 Kings,2,1.1141765955038734,3.5,0.5139740278766032,5,8
Isaiah_64,Isaiah,64,Isaiah_56_66,2 Kings,1,0.8878958102827987,2,0.11210418971720126,9,9
Isaiah_64,Isaiah,64,Isaiah_56_66,2 Samuel,1,0.774185952839666,5,0.22581404716033404,9,10
Isaiah_65,Isaiah,65,Isaiah_56_66,Jeremiah,18,13.032319299243905,3.2777777777777777,0.3231544812151705,1,1
Isaiah_65,Isaiah,65,Isaiah_56_66,Psalms,10,8.17835568577415,2.9,0.2313291193817771,2,2
Isaiah_65,Isaiah,65,Isaiah_56_66,Ezekiel,6,3.9787025063862775,2.8333333333333335,0.4019768042474431,3,3
Isaiah_65,Isaiah,65,Isaiah_56_66,Isaiah_1_35,5,3.761488351332991,2.6,0.2659669133276998,4,4
Isaiah_65,Isaiah,65,Isaiah_56_66,Isaiah_56_66,5,3.500244718614086,1.8,0.32389526010169234,4,5
Isaiah_65,Isaiah,65,Isaiah_56_66,Isaiah_40_55,3,2.3469197216971693,4,0.21769342610094358,6,6
